i_trial, n_agents, t, converged, obj_trj,T,dt,radius,         SOVA_admm ,t_solve_avg, t_solve_std, MAX_ITER, dist_to_goal
54,3,1.2,True,644.4118296946515,8,0.1,0.2,True,0.15313357777775613,0.005582821139747705,3,[0.06  0.059 0.083],
55,3,1.2,True,610.2761126778578,8,0.1,0.2,ilqr,"[100, 101, 102]","0.004316872222211209","0.0005849941707887095","[[100], [101], [102]]","[0.08197120823502836, 0.08809030648015634, 0.03851475769233513]"
55,3,1.2,True,629.758935280213,8,0.1,0.2,centralized_mpc,0.12325521666662098, 0.021348065630041765, 3,[0.092 0.088 0.036],
55,3,1.2,True,635.616118017417,8,0.1,0.2,True,0.15372165555555103,0.006071070687111817,3,[0.097 0.092 0.037],
56,3,1.0999999999999999,True,652.32766382744,8,0.1,0.2,ilqr,"[100, 101, 102]","0.007358015151443065","0.002792250301291008","[[100], [101], [102]]","[0.05504549143718663, 0.04261015792656669, 0.09763224125730967]"
56,3,1.0999999999999999,True,458.6539884031617,8,0.1,0.2,centralized_mpc,0.1098511909091361, 0.015322557722681955, 3,[0.051 0.038 0.092],
56,3,1.0999999999999999,True,463.2279893247978,8,0.1,0.2,True,0.14873301515145806,0.0037382765405889026,3,[0.055 0.038 0.097],
57,3,1.4000000000000001,True,754.2779646198144,8,0.1,0.2,ilqr,"[100, 101, 102]","0.004516804761979507","0.0009648670997515475","[[100], [101], [102]]","[0.05621027543708701, 0.03039058078546922, 0.07878046517436331]"
57,3,1.4000000000000001,True,752.0577141407858,8,0.1,0.2,centralized_mpc,0.10994160714290047, 0.017265918050863638, 3,[0.058 0.029 0.09 ],
57,3,1.4000000000000001,True,757.3514186428392,8,0.1,0.2,True,0.15094167619051965,0.004699700809582695,3,[0.063 0.029 0.096],
58,3,1.4000000000000001,True,757.1491635160332,8,0.1,0.2,ilqr,"[100, 101, 102]","0.005478100000021057","0.0015000086534689662","[[100], [101], [102]]","[0.015280445137232132, 0.08110384426190768, 0.06816599646350559]"
58,3,1.5000000000000002,True,824.1374481369177,8,0.1,0.2,centralized_mpc,0.11628865333332214, 0.02392759089989857, 3,[0.009 0.085 0.068],
58,3,1.5000000000000002,True,829.0819887451743,8,0.1,0.2,True,0.15042284000002024,0.004236918776742106,3,[0.013 0.092 0.072],
59,3,1.4000000000000001,True,756.6421916769881,8,0.1,0.2,ilqr,"[100, 101, 102]","0.00850247380947708","0.0021011687441706704","[[100], [101], [102]]","[0.06845328086942308, 0.028808379300072476, 0.07971447202143123]"
59,3,1.5000000000000002,True,808.4208984920581,8,0.1,0.2,centralized_mpc,0.10447577999996914, 0.0117132934679198, 3,[0.06  0.021 0.084],
59,3,1.5000000000000002,True,818.8610810812395,8,0.1,0.2,True,0.165282562222314,0.014069914103641112,3,[0.063 0.022 0.09 ],
0,4,1.0999999999999999,True,739.269821825993,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.007730584090908947","0.0012421071537723938","[[100, 101], [100, 101], [102], [103]]","[0.04708187057515948, 0.049398226522912814, 0.08446717663896469, 0.06364903309731629]"
0,4,1.0999999999999999,True,627.8461522801654,8,0.1,0.2,centralized_mpc,0.1644306000000804, 0.017066437076738016, 3,[0.05  0.043 0.094 0.057],
0,4,1.0999999999999999,True,645.5551560244256,8,0.1,0.2,True,0.19024199090912672,0.030791115418653738,3,[0.056 0.046 0.097 0.058],
1,4,1.2,True,874.7053478930991,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.008341835416615595","0.0019483449594332322","[[100, 101], [100, 101], [102], [103]]","[0.014100680663194035, 0.08481458662745424, 0.06304856000065705, 0.06890507799250768]"
1,4,1.3,True,709.0698417432112,8,0.1,0.2,centralized_mpc,0.16779085384622214, 0.03479474577752851, 3,[0.009 0.078 0.045 0.048],
1,4,1.3,True,713.2300350117962,8,0.1,0.2,True,0.19249523653836428,0.04351151731389147,3,[0.009 0.083 0.048 0.051],
2,4,1.3,True,1262.6060539767423,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.0073688846154114935","0.0024021392184276854","[[100], [101], [102], [103]]","[0.08626608183195505, 0.062232412066051644, 0.07245486588751208, 0.033604590707216456]"
2,4,1.4000000000000001,True,943.63291781526,8,0.1,0.2,centralized_mpc,0.18116889999997252, 0.02832394649096955, 3,[0.079 0.046 0.067 0.03 ],
2,4,1.4000000000000001,True,956.849886865887,8,0.1,0.2,True,0.17224873571434987,0.019841878986446817,3,[0.081 0.045 0.073 0.034],
3,4,1.4000000000000001,True,826.5584598093992,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.005879673214297197","0.0010375732282703613","[[100], [101], [102], [103]]","[0.024467717216445174, 0.045794128811701994, 0.07898200820463508, 0.012324464068793803]"
3,4,1.5000000000000002,True,872.8027552378776,8,0.1,0.2,centralized_mpc,0.192319280000144, 0.07798212047390006, 3,[0.016 0.035 0.086 0.008],
3,4,1.5000000000000002,True,914.6872857610063,8,0.1,0.2,True,0.16269681333331695,0.014983154898817196,3,[0.019 0.038 0.093 0.007],
4,4,0.9999999999999999,True,686.920422149298,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.004530587500016736","0.0020507416060773984","[[100], [101], [102], [103]]","[0.07955150331833757, 0.0691478911682505, 0.06288691272854867, 0.04488468175857109]"
4,4,0.9999999999999999,True,590.0824864039239,8,0.1,0.2,centralized_mpc,0.1597424800000226, 0.01889381137825301, 3,[0.074 0.086 0.058 0.04 ],
4,4,0.9999999999999999,True,598.6057607095636,8,0.1,0.2,True,0.15173447750003105,0.00554123343080839,3,[0.076 0.091 0.061 0.044],
5,4,1.2,True,976.5504930369241,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.006151752083326301","0.0014580696914832005","[[100], [101], [102], [103]]","[0.026180235854393826, 0.08533897143377546, 0.036320577208950086, 0.08133655296015764]"
5,4,1.2,True,721.6805740066421,8,0.1,0.2,centralized_mpc,0.1771818083332922, 0.031019350770324066, 3,[0.022 0.095 0.043 0.087],
5,4,1.2,True,743.2222269081071,8,0.1,0.2,True,0.214296933333344,0.027681102669209076,3,[0.025 0.08  0.046 0.063],
6,4,1.2,True,982.9853875908836,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.004505393749885418","0.0014858231332174456","[[100], [101], [102], [103]]","[0.024484936429729116, 0.08285795732438435, 0.03401960377517613, 0.09735550902284154]"
6,4,1.2,True,783.2655440536796,8,0.1,0.2,centralized_mpc,0.16841261666680415, 0.02432582157483404, 3,[0.022 0.083 0.029 0.092],
6,4,1.2,True,790.45378449227,8,0.1,0.2,True,0.17551363125009325,0.025698805353269173,3,[0.021 0.085 0.029 0.095],
7,4,1.3,True,1215.9853577024317,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.012346615384645841","0.004682998569244466","[[100], [101], [102], [103]]","[0.07395867761876304, 0.08901571270889783, 0.062335206416809855, 0.08290424206539972]"
7,4,1.4000000000000001,True,1050.0442878135684,8,0.1,0.2,centralized_mpc,0.22504289999999724, 0.056287206539158106, 3,[0.057 0.077 0.054 0.07 ],
7,4,1.4000000000000001,True,1066.1065928235275,8,0.1,0.2,True,0.18004864642861257,0.027737045942197763,3,[0.061 0.08  0.054 0.07 ],
8,4,1.2,True,1100.3947519796818,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.007945887499962131","0.002239305568784684","[[100, 102], [101], [100, 102], [103]]","[0.08216750672201409, 0.07061437720267487, 0.035640887236455365, 0.05525402743399693]"
8,4,1.2,True,703.5533064904076,8,0.1,0.2,centralized_mpc,0.19785106666669586, 0.0335522900835923, 3,[0.083 0.07  0.034 0.052],
8,4,1.0999999999999999,True,740.2058944870578,8,0.1,0.2,True,0.19054888863636485,0.033391725105251346,3,[0.1   0.096 0.05  0.07 ],
9,4,1.2,True,1094.826624579159,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.007818870833432356","0.005133212051878072","[[100], [101], [102], [103]]","[0.09779662686358512, 0.05736667210436408, 0.06470697885118211, 0.05106437655839846]"
9,4,1.3,True,804.0731682605659,8,0.1,0.2,centralized_mpc,0.21190865384603688, 0.033884258762249236, 3,[0.089 0.044 0.047 0.057],
9,4,1.3,True,840.3573608309744,8,0.1,0.2,True,0.17580060384611548,0.025983920334102652,3,[0.095 0.049 0.049 0.058],
10,4,1.3,True,1017.4770087909839,8,0.1,0.2,ilqr,"[100, 101, 102, 103]","0.0074086557691981185","0.001979425718631937","[[100], [101], [102], [103]]","[0.04950803006015543, 0.08021387047174355, 0.05328458555239633, 0.07040612946080635]"
10,4,1.3,True,923.9079837101624,8,0.1,0.2,centralized_mpc,0.1826345307691344, 0.02733209508078325, 3,[0.061 0.094 0.067 0.082],
