i_trial, n_agents, t, converged, obj_trj,T,dt,radius,         SOVA_admm ,t_solve_avg, t_solve_std, MAX_ITER, dist_to_goal
32,6,1.4000000000000001,True,1171.7615496908218,8,0.1,0.2,centralized_mpc,1.6092937290715261, 0.5942643375766561, 3,[0.049 0.025 0.05  0.022 0.082 0.04 ],
32,6,1.4000000000000001,True,1231.7991411875958,8,0.1,0.2,True,0.5158913932974386,0.14920452520989175,3,[0.041 0.028 0.056 0.024 0.091 0.042],
33,6,1.4000000000000001,True,1604.7676567940246,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.020716626750245697","0.008191342423924745","[[100], [101, 105], [102, 105], [103, 104], [103, 104], [101, 102, 105]]","[0.019514796026266924, 0.059534436975277466, 0.05784847466403164, 0.029643632605519714, 0.08624570162163694, 0.04441793540208299]"
33,6,1.5000000000000002,True,1421.086502953159,8,0.1,0.2,centralized_mpc,1.5293532337328846, 0.40854529562447045, 3,[0.011 0.045 0.018 0.058 0.086 0.046],
33,6,1.6000000000000003,True,1496.1319722072262,8,0.1,0.2,True,0.5520000329377126,0.15054888527949634,3,[0.009 0.037 0.01  0.059 0.093 0.041],
34,6,1.3,True,1463.8439390595586,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.0296864941924585","0.015442081786531265","[[100], [101], [102, 105], [103], [104], [102, 105]]","[0.03607369616003493, 0.03196754268630419, 0.05046358903844982, 0.09320982130839348, 0.0521899580885955, 0.08048288205197238]"
34,6,1.4000000000000001,True,1291.043371298227,8,0.1,0.2,centralized_mpc,1.4485434334284426, 0.44740562718863525, 3,[0.033 0.021 0.039 0.095 0.033 0.077],
34,6,1.4000000000000001,True,1351.0329821112969,8,0.1,0.2,True,0.49495417251221496,0.08883543729145942,3,[0.038 0.022 0.047 0.097 0.028 0.082],
35,6,1.3,True,1261.9923585628046,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.023703862192819662","0.015393544778157946","[[100], [101], [102], [103], [104], [105]]","[0.03509095589157386, 0.06419785109733601, 0.02060514051412616, 0.04861823418002912, 0.08614942373607432, 0.0768565749559725]"
35,6,1.3,True,1253.0415382847823,8,0.1,0.2,centralized_mpc,1.4148083432317855, 0.3351678451623569, 3,[0.03  0.068 0.017 0.047 0.092 0.09 ],
35,6,1.3,True,1262.0841879060642,8,0.1,0.2,True,0.4346512235644742,0.03797293957223542,3,[0.032 0.07  0.019 0.051 0.097 0.095],
36,6,1.3,True,1245.5962603775044,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.01990536250041959","0.016215197996106767","[[100], [101], [102], [103], [104], [105]]","[0.023422449225851526, 0.06578431547610039, 0.035847093262549874, 0.028975342413920333, 0.019999561760084803, 0.07946867644305079]"
36,6,1.3,True,1050.4511212526447,8,0.1,0.2,centralized_mpc,1.2930809809230805, 0.37092918422599114, 3,[0.028 0.066 0.033 0.024 0.017 0.08 ],
36,6,1.3,True,1056.0211927423677,8,0.1,0.2,True,0.40460361730742406,0.003862379047946237,3,[0.031 0.071 0.032 0.029 0.017 0.085],
37,6,1.4000000000000001,True,1232.4588222596058,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.021688208368903443","0.008360850585005337","[[100], [101], [102, 105], [103], [104], [102, 105]]","[0.017050098539624227, 0.05129627631942489, 0.029379811986935445, 0.011522235104313062, 0.045470168879282145, 0.07914171451655178]"
37,6,1.4000000000000001,True,1245.525858535962,8,0.1,0.2,centralized_mpc,1.5294712435710867, 0.5027696442427064, 3,[0.016 0.044 0.044 0.023 0.045 0.093],
37,6,1.5000000000000002,True,1332.8403906670771,8,0.1,0.2,True,0.5450211547770273,0.1323280710561025,3,[0.01  0.048 0.041 0.027 0.039 0.08 ],
38,6,1.4000000000000001,True,1364.3528380637722,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.055900583226026535","0.03577884956804108","[[100, 105], [101, 102, 103, 104], [101, 102, 104], [101, 103, 104], [101, 102, 103, 104], [100, 105]]","[0.035188728097211665, 0.045090629837966294, 0.02486617121716377, 0.019646546662251862, 0.05467176234127267, 0.07982719388999229]"
38,6,3.600000000000002,False,2568.605177586005,8,0.1,0.2,centralized_mpc,1.1712134025280345, 0.1965146941206842, 3,[0.115 0.004 0.006 0.088 0.086 0.117],
38,6,3.600000000000002,False,2635.4816484881535,8,0.1,0.2,True,0.7434382445322222,0.2685504246507594,3,[0.11  0.006 0.008 0.089 0.09  0.111],
39,6,1.4000000000000001,True,1985.4658893114115,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.03126480414288207","0.016570249251527013","[[100], [101], [102], [103], [104], [105]]","[0.09056383837979959, 0.0749675565250449, 0.04838104968713776, 0.024395040275629984, 0.020304187814137918, 0.049284465571312566]"
39,6,1.4000000000000001,True,1255.8219256043599,8,0.1,0.2,centralized_mpc,1.5521446878571754, 0.596750643565028, 3,[0.069 0.076 0.034 0.02  0.024 0.043],
39,6,1.4000000000000001,True,1391.00686505839,8,0.1,0.2,True,0.5057309449405564,0.1345959352850308,3,[0.081 0.091 0.042 0.021 0.016 0.055],
40,6,1.0999999999999999,True,1152.709162466593,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.017828358636810055","0.008486549738644591","[[100, 103], [101], [102], [100, 103], [104], [105]]","[0.08760850138888811, 0.08938314751583767, 0.03670293327922839, 0.0947094286580286, 0.07950027022502973, 0.09990721610066693]"
40,6,1.2,True,1090.7242059573732,8,0.1,0.2,centralized_mpc,1.522574918916386, 0.44990767579996555, 3,[0.072 0.075 0.025 0.07  0.06  0.084],
40,6,1.2,True,1104.2105913913756,8,0.1,0.2,True,0.4763032298892034,0.0793735742602203,3,[0.075 0.074 0.026 0.077 0.067 0.086],
41,6,1.4000000000000001,True,1940.6208784160624,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.0280715107500804","0.023920554587155616","[[100], [101], [102], [103], [104], [105]]","[0.05932439410249582, 0.038344969545950826, 0.06193890251749822, 0.055890476697603206, 0.0759948504732959, 0.08680126680999094]"
41,6,1.5000000000000002,True,1500.4810600904718,8,0.1,0.2,centralized_mpc,1.569645037467611, 0.46449377183925644, 3,[0.046 0.031 0.055 0.047 0.083 0.042],
41,6,1.5000000000000002,True,1640.4969133265272,8,0.1,0.2,True,0.5150211158554561,0.1403504837971034,3,[0.044 0.034 0.057 0.053 0.097 0.033],
42,6,1.4000000000000001,True,1318.5968629388892,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.01585901515474169","0.007577541561872918","[[100], [101], [102], [103], [104], [105]]","[0.02984996748918241, 0.020753511697126893, 0.05349969721584383, 0.09063448382691311, 0.05178937008243323, 0.031087404070461958]"
42,6,1.5000000000000002,True,1343.029593208353,8,0.1,0.2,centralized_mpc,1.4748197060650758, 0.40255222656907774, 3,[0.019 0.013 0.042 0.09  0.042 0.019],
42,6,1.5000000000000002,True,1361.4326959099417,8,0.1,0.2,True,0.4415967645223847,0.05012752689025244,3,[0.02  0.014 0.047 0.098 0.045 0.021],
43,6,1.3,True,1264.1699375223272,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.023868073307359086","0.009843445394828565","[[100], [101], [102, 103], [102, 103], [104, 105], [104, 105]]","[0.038130501540849814, 0.04876564383550681, 0.06684373514682183, 0.06026809543340441, 0.06647305629227142, 0.0853207559304244]"
43,6,1.4000000000000001,True,1311.0655698029684,8,0.1,0.2,centralized_mpc,1.4895222607135241, 0.4742655136454841, 3,[0.043 0.043 0.065 0.048 0.072 0.083],
43,6,1.4000000000000001,True,1503.9024245211965,8,0.1,0.2,True,0.49327585088074205,0.08910072775986473,3,[0.063 0.03  0.074 0.052 0.052 0.092],
44,6,1.3,True,1603.1227329715775,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.017162908230555985","0.006568313408248306","[[100], [101], [102], [103], [104], [105]]","[0.09999224591788589, 0.07590436623826481, 0.06698429497278904, 0.06626131835798328, 0.06147251006842699, 0.03712347872546258]"
44,6,1.5000000000000002,True,1425.554458474082,8,0.1,0.2,centralized_mpc,1.38001017653393, 0.2993037610828656, 3,[0.081 0.052 0.043 0.033 0.03  0.015],
44,6,1.5000000000000002,True,1431.3506627539973,8,0.1,0.2,True,0.407153031400392,0.003970507284572817,3,[0.087 0.058 0.047 0.038 0.03  0.016],
45,6,1.2,True,964.8913522078907,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.021488179097104876","0.007794050135311299","[[100, 102], [101, 105], [100, 102], [103], [104], [101, 105]]","[0.055310786542541804, 0.015223320485305749, 0.06349309646968482, 0.03633796161038936, 0.04031596132918469, 0.07807308977635938]"
45,6,1.2,True,976.4976936617951,8,0.1,0.2,centralized_mpc,1.2316125705838203, 0.2646426672799724, 3,[0.055 0.029 0.059 0.033 0.036 0.079],
45,6,1.2,True,990.3363814908207,8,0.1,0.2,True,0.5000621157499457,0.11475490608084248,3,[0.061 0.029 0.063 0.035 0.036 0.079],
46,6,1.3,True,1366.2175563863427,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.03629578457735195","0.025107612168895038","[[100, 101, 104], [100, 101, 104], [102], [103, 105], [100, 101, 104], [103, 105]]","[0.04828156186510627, 0.043846140026806306, 0.026421838915324937, 0.08105816394788729, 0.02714288390377382, 0.04692314540035093]"
46,6,3.600000000000002,False,2374.908416636548,8,0.1,0.2,centralized_mpc,1.4403022617496188, 0.18427223948830895, 3,[0.01  0.108 0.004 0.006 0.109 0.012],
46,6,3.600000000000002,False,2429.740908442417,8,0.1,0.2,True,0.7204805104673278,0.29747170157470104,3,[0.009 0.105 0.004 0.007 0.111 0.012],
47,6,1.3,True,1187.5499064747573,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.03129238383310925","0.007502699228553112","[[100, 102], [101, 104], [100, 102], [103, 104, 105], [101, 103, 104], [103, 105]]","[0.05737415065231935, 0.02932366942602993, 0.08185593981033713, 0.03672087367472708, 0.07050943866797063, 0.06264396287550786]"
47,6,1.4000000000000001,True,1255.2209887163174,8,0.1,0.2,centralized_mpc,1.4754964360721974, 0.34185747937092525, 3,[0.043 0.016 0.074 0.09  0.057 0.097],
47,6,1.3,True,1285.4173793350087,8,0.1,0.2,True,0.6023169937441895,0.2023457477578069,3,[0.062 0.024 0.085 0.078 0.074 0.081],
48,6,1.3,True,1320.8834114257754,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.015251107602615287","0.010738405887122665","[[100], [101], [102], [103], [104], [105]]","[0.08459559572482789, 0.059545210086000555, 0.01801553191029346, 0.032045523301715055, 0.04796681912587091, 0.09485626772531852]"
48,6,1.4000000000000001,True,1268.2337301926111,8,0.1,0.2,centralized_mpc,1.3900255866439173, 0.32300965822186817, 3,[0.082 0.037 0.011 0.019 0.032 0.084],
48,6,1.4000000000000001,True,1274.9199709371117,8,0.1,0.2,True,0.40613636527398606,0.004520881951611873,3,[0.087 0.042 0.011 0.019 0.036 0.089],
49,6,1.3,True,1144.1448436518986,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.014935283500399703","0.00513896730581357","[[100], [101], [102], [103], [104], [105]]","[0.03928994501566525, 0.06638486402226598, 0.018216146125306924, 0.020647432029307106, 0.08699208351271732, 0.06631302896791633]"
49,6,1.4000000000000001,True,1191.3694006662056,8,0.1,0.2,centralized_mpc,1.4197393525724433, 0.32851709714339233, 3,[0.025 0.056 0.01  0.012 0.085 0.053],
49,6,1.4000000000000001,True,1197.4673219573083,8,0.1,0.2,True,0.4301207870951093,0.03765417079251577,3,[0.027 0.06  0.01  0.011 0.088 0.058],
50,6,1.3,True,1303.468743654996,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.05044477964064498","0.02769519321291551","[[100], [101, 103], [102], [101, 103], [104], [105]]","[0.05273869732181575, 0.07731013328070213, 0.06338940314933472, 0.06342771327419222, 0.07173674170446842, 0.043167995419055465]"
50,6,1.4000000000000001,True,1326.6812878701505,8,0.1,0.2,centralized_mpc,1.7407918072125799, 0.679173674294012, 3,[0.045 0.087 0.067 0.067 0.056 0.026],
50,6,1.6000000000000003,True,1793.8240101500082,8,0.1,0.2,True,0.6289141277709405,0.18988180474985442,3,[0.018 0.062 0.011 0.079 0.004 0.016],
51,6,1.2,True,1131.1413281540783,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.04808655854129837","0.01744255852112546","[[100, 102, 105], [101, 104], [100, 102, 103, 105], [102, 103, 105], [101, 104], [100, 102, 103, 105]]","[0.07017326893882737, 0.0817276527473549, 0.037923796311138326, 0.03414670835493555, 0.023218779416528522, 0.027526752814210676]"
51,6,1.2,True,981.258248822078,8,0.1,0.2,centralized_mpc,1.5923329752507318, 0.7309127052993549, 3,[0.082 0.078 0.04  0.035 0.087 0.022],
51,6,1.3,True,1170.4398762373885,8,0.1,0.2,True,0.7710973418977982,0.3338796459873766,3,[0.079 0.035 0.077 0.039 0.074 0.019],
52,6,1.2,True,1339.131383209644,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.02332145791650772","0.007206615069806762","[[100, 102], [101], [100, 102], [103], [104], [105]]","[0.07670382019096639, 0.04647904616355115, 0.07796476398550213, 0.0666452901595512, 0.09107974312609757, 0.0737291059937871]"
52,6,1.3,True,1219.690845239239,8,0.1,0.2,centralized_mpc,1.378514761153313, 0.3943799824693212, 3,[0.062 0.053 0.042 0.054 0.079 0.059],
52,6,1.3,True,1404.652497767068,8,0.1,0.2,True,0.5580524606921244,0.13343117124729248,3,[0.068 0.024 0.044 0.048 0.085 0.067],
53,6,1.2,True,1078.672824974385,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.014493783861831212","0.006669464009087955","[[100], [101], [102], [103], [104], [105]]","[0.08609270984557083, 0.0761662285650311, 0.06996757807180752, 0.016017898923939577, 0.07204286184521179, 0.06098310992807314]"
53,6,1.2,True,1131.5190073103356,8,0.1,0.2,centralized_mpc,1.5143351673341385, 0.39841149590179353, 3,[0.099 0.087 0.069 0.015 0.079 0.058],
53,6,1.3,True,1113.8348009468498,8,0.1,0.2,True,0.4315562607562476,0.03722441973151676,3,[0.08  0.069 0.055 0.01  0.063 0.047],
54,6,1.4000000000000001,True,1443.071308676294,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.017336219654333986","0.008158119491794057","[[100], [101], [102], [103], [104], [105]]","[0.047940961182774584, 0.04937062083444507, 0.06847854747582612, 0.027444030309417753, 0.04532519878966472, 0.07977732859319582]"
54,6,1.6000000000000003,True,1491.7279695705201,8,0.1,0.2,centralized_mpc,1.4745068585630179, 0.4568012771977457, 3,[0.026 0.021 0.05  0.013 0.023 0.077],
54,6,1.6000000000000003,True,1521.5595087950376,8,0.1,0.2,True,0.4927330445004827,0.07869335518274476,3,[0.027 0.01  0.056 0.011 0.024 0.095],
55,6,1.2,True,1357.7070387725068,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.03431207513919315","0.044109218685067564","[[100], [101], [102], [103], [104], [105]]","[0.0778016005256581, 0.0899454671164824, 0.0748648826164278, 0.04545401702124615, 0.035086109889487314, 0.031067671586435152]"
55,6,1.2,True,1058.5825404419274,8,0.1,0.2,centralized_mpc,1.4822035283341393, 0.8272986080265095, 3,[0.092 0.09  0.067 0.067 0.031 0.029],
55,6,1.2,True,1270.0022900854985,8,0.1,0.2,True,0.682451257375457,0.20618592115176093,3,[0.094 0.085 0.067 0.06  0.035 0.026],
56,6,1.2,True,1219.249012405528,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.018113125680328163","0.01142030566182944","[[100], [101], [102], [103], [104], [105]]","[0.03627997767524365, 0.07212241328415431, 0.03379420385142163, 0.09049407220098399, 0.04565692576696851, 0.08054617666165827]"
56,6,1.2,True,1059.2355543215745,8,0.1,0.2,centralized_mpc,1.4417857214994, 0.4216822830073954, 3,[0.032 0.072 0.029 0.072 0.043 0.094],
56,6,1.2,True,1071.4408101420165,8,0.1,0.2,True,0.4477816536661218,0.054839283410173516,3,[0.038 0.074 0.027 0.076 0.046 0.096],
57,6,1.4000000000000001,True,1473.4731769973355,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.019927157583359594","0.007652875981868688","[[100], [101], [102, 104], [103], [102, 104], [105]]","[0.06323789653942427, 0.0910327290493756, 0.054213949274240746, 0.02810933519167558, 0.0684621730812821, 0.034734361941857556]"
57,6,1.5000000000000002,True,1491.7033525221943,8,0.1,0.2,centralized_mpc,1.552922453066761, 0.5013739978242072, 3,[0.053 0.081 0.053 0.021 0.065 0.022],
57,6,1.5000000000000002,True,1548.5360871091507,8,0.1,0.2,True,0.5104161680328414,0.10307323319240888,3,[0.047 0.078 0.066 0.009 0.08  0.023],
58,6,1.3,True,1222.0239286947674,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.01880891775614985","0.013870974053822493","[[100], [101], [102], [103], [104], [105]]","[0.0061431147581881935, 0.08488939574154027, 0.038029366103283786, 0.08319666835180199, 0.03259596298642597, 0.026181448750652054]"
58,6,1.3,True,1130.7216328363124,8,0.1,0.2,centralized_mpc,1.479339648307919, 0.39070771692915096, 3,[0.005 0.082 0.055 0.089 0.027 0.022],
58,6,1.3,True,1157.9158616183545,8,0.1,0.2,True,0.44424904425604606,0.06002433258107192,3,[0.004 0.078 0.061 0.094 0.026 0.02 ],
59,6,1.4000000000000001,True,1625.2030992218952,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105]","0.0358500928689734","0.012460734552575781","[[100, 104, 105], [101, 103], [102, 104], [101, 103], [100, 102, 104], [100, 105]]","[0.04747551135183358, 0.07952997026894607, 0.04754851973969675, 0.0775893301718917, 0.04637244690116705, 0.06864522199235465]"
59,6,1.4000000000000001,True,1576.2173995552491,8,0.1,0.2,centralized_mpc,1.5349091972852225, 0.4865563954932235, 3,[0.049 0.096 0.033 0.094 0.073 0.098],
59,6,1.5000000000000002,True,1605.7468405436127,8,0.1,0.2,True,0.6060289342998456,0.20592355751250788,3,[0.04  0.082 0.055 0.077 0.063 0.063],
0,7,1.3,True,1816.5914631347412,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.02771315874693695","0.01644755022172325","[[100, 102], [101, 104], [100, 102], [103], [101, 104], [105], [106]]","[0.0852712354364491, 0.03352066122798121, 0.06832632107853881, 0.07364697853407738, 0.009097541105521564, 0.0653032952333194, 0.09431215824824749]"
0,7,1.4000000000000001,True,1664.450214738339,8,0.1,0.2,centralized_mpc,1.866727877642136, 0.7040523113799203, 3,[0.078 0.023 0.059 0.056 0.006 0.049 0.073],
0,7,1.4000000000000001,True,1699.4534245327843,8,0.1,0.2,True,0.4826091374080552,0.11106493853219669,3,[0.083 0.026 0.064 0.059 0.006 0.054 0.074],
1,7,1.4000000000000001,True,2182.1093621781106,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.03987564439821468","0.02540803355533353","[[100], [101], [102], [103], [104], [105, 106], [105, 106]]","[0.09307327671202986, 0.00881842313549164, 0.03903862134638275, 0.06716573831087226, 0.06444927873625349, 0.05465947429902504, 0.05861895123608927]"
1,7,1.6000000000000003,True,1677.59407250883,8,0.1,0.2,centralized_mpc,2.0879005666247394, 0.9051286451209155, 3,[0.077 0.015 0.02  0.044 0.042 0.016 0.043],
1,7,1.5000000000000002,True,1793.5272224355901,8,0.1,0.2,True,0.5461305244570777,0.14538122867245892,3,[0.085 0.012 0.032 0.053 0.062 0.024 0.041],
2,7,1.3,True,1621.1225670153422,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.04024822679103627","0.018791729594060502","[[100], [101, 102, 103], [101, 102, 103], [101, 102, 103, 106], [104], [105], [103, 106]]","[0.06004595025004602, 0.0648491344422826, 0.08162298032815775, 0.06290362000036809, 0.0735282020904349, 0.07662871694899834, 0.015617429131474436]"
2,7,1.6000000000000003,True,1580.5221954905587,8,0.1,0.2,centralized_mpc,2.096002303437672, 0.7416187380558082, 3,[0.022 0.034 0.05  0.096 0.017 0.038 0.016],
2,7,1.4000000000000001,True,1666.8973510129244,8,0.1,0.2,True,0.6026005402451045,0.25270283088437756,3,[0.045 0.052 0.04  0.097 0.029 0.072 0.015],
3,7,1.2,True,1275.8556696264031,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.012468712988352525","0.006689605878422536","[[100], [101], [102], [103], [104], [105], [106]]","[0.053811992364425514, 0.08509648401168163, 0.02804206719704684, 0.0742676850572382, 0.036477163375052794, 0.03082705075280468, 0.0886274171003937]"
3,7,1.2,True,1313.0861894153072,8,0.1,0.2,centralized_mpc,1.8629165854163148, 0.5799641910598937, 3,[0.048 0.096 0.021 0.08  0.032 0.026 0.098],
3,7,1.3,True,1297.6282070426432,8,0.1,0.2,True,0.4614959909444083,0.07408708097325621,3,[0.042 0.077 0.013 0.063 0.023 0.022 0.071],
4,7,1.4000000000000001,True,1754.30662577881,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.03533467281641253","0.021910240148113127","[[100, 103], [101, 105], [102, 104, 106], [100, 103], [102, 104, 106], [101, 105], [102, 104, 106]]","[0.05749546942254689, 0.0903470049574911, 0.03648564787825001, 0.05561296600062872, 0.033245210582143456, 0.06473265670231405, 0.02420997826415128]"
4,7,1.7000000000000004,True,1933.7656293424388,8,0.1,0.2,centralized_mpc,2.146050694411422, 0.5075191628838095, 3,[0.094 0.06  0.082 0.056 0.085 0.058 0.027],
4,7,1.8000000000000005,True,2267.3128516358233,8,0.1,0.2,True,0.732803639079008,0.24505911510412157,3,[0.074 0.043 0.078 0.049 0.067 0.088 0.019],
5,7,1.3,True,1691.9677098610357,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.024565669538048326","0.01685623261515509","[[100, 103], [101], [102], [100, 103], [104], [105], [106]]","[0.0693735660557846, 0.06630984544193386, 0.028985175779412217, 0.07507565002906576, 0.021078183335676282, 0.08300409771130068, 0.02808912964479962]"
5,7,1.3,True,1477.3037924330608,8,0.1,0.2,centralized_mpc,1.9794131838470304, 0.6995636581752569, 3,[0.08  0.069 0.023 0.09  0.026 0.093 0.024],
5,7,1.3,True,1496.8461190317214,8,0.1,0.2,True,0.49061715907633435,0.1244736660271911,3,[0.086 0.076 0.024 0.099 0.025 0.091 0.023],
6,7,1.3,True,1683.490313292294,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.023827405164471144","0.0081313279901605","[[100, 103], [101], [102], [100, 103, 105], [104], [103, 105], [106]]","[0.0555793140697162, 0.061160510184188936, 0.04179100147114583, 0.05877287608906952, 0.035056536657815524, 0.05590502421337718, 0.0872257621200923]"
6,7,1.4000000000000001,True,1463.9779667192427,8,0.1,0.2,centralized_mpc,2.0928398339284677, 0.8350660944891297, 3,[0.045 0.051 0.021 0.046 0.03  0.038 0.082],
6,7,1.4000000000000001,True,1523.261686828229,8,0.1,0.2,True,0.560745809183721,0.1809451887518037,3,[0.048 0.057 0.023 0.045 0.033 0.04  0.092],
7,7,1.0999999999999999,True,1253.963302284158,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.030104882259495626","0.007429576460628548","[[100, 101, 102, 105], [100, 101, 102, 105], [100, 101, 102, 106], [103, 104], [103, 104], [100, 101, 105], [102, 106]]","[0.09011878748782137, 0.031397146344654445, 0.0776523567455453, 0.056155442099251246, 0.04204913170979071, 0.08881957728024428, 0.030765205129060755]"
7,7,3.600000000000002,False,2719.81944721518,8,0.1,0.2,centralized_mpc,1.9670622814996426, 0.2966158505718217, 3,[0.11  0.108 0.073 0.004 0.004 0.106 0.004],
7,7,3.600000000000002,False,2773.0227429286642,8,0.1,0.2,True,0.7896804665436479,0.4078181797949878,3,[0.116 0.11  0.057 0.005 0.005 0.083 0.004],
8,7,1.3,True,1276.5535786560038,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.031005670955522334","0.009404388113178595","[[100, 104], [101, 102], [101, 102, 105], [103, 106], [100, 104], [102, 105], [103, 106]]","[0.05010060222278204, 0.038332451782722245, 0.08428749723064251, 0.024465248122249844, 0.036966106252200884, 0.015320168039800124, 0.07904084508434334]"
8,7,1.4000000000000001,True,1349.6527719865476,8,0.1,0.2,centralized_mpc,1.9639780582853876, 0.6099116532380757, 3,[0.031 0.01  0.098 0.056 0.021 0.026 0.078],
8,7,1.5000000000000002,True,1404.2801823494872,8,0.1,0.2,True,0.5787140207337437,0.21109494969279016,3,[0.026 0.006 0.078 0.054 0.012 0.006 0.08 ],
9,7,1.4000000000000001,True,1729.8773344342699,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.040871461887685916","0.013515816446894913","[[100], [101], [102], [103], [104], [105, 106], [105, 106]]","[0.08306045532523099, 0.05189169212247312, 0.07035550489663212, 0.05005528777566327, 0.05545184859177156, 0.06654451872140818, 0.04046054520024255]"
9,7,1.6000000000000003,True,1803.4643854396663,8,0.1,0.2,centralized_mpc,2.0198272150632874, 0.7661916120963779, 3,[0.076 0.036 0.043 0.031 0.037 0.026 0.008],
9,7,1.4000000000000001,True,2088.460197974281,8,0.1,0.2,True,0.7191823687956329,0.25994738549351015,3,[0.074 0.075 0.092 0.06  0.062 0.064 0.021],
10,7,1.4000000000000001,True,1410.3484104212957,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.03254956265263157","0.015312653175092651","[[100, 105], [101, 105], [102], [103], [104, 106], [100, 101, 105], [104, 106]]","[0.01947740552264678, 0.0810687967291441, 0.048227344868403764, 0.04108853803567629, 0.01332230344516571, 0.01737386901168312, 0.03561937212992712]"
10,7,1.6000000000000003,True,1444.897290708281,8,0.1,0.2,centralized_mpc,1.507744924374947, 0.2932924487423417, 3,[0.026 0.088 0.03  0.024 0.01  0.051 0.023],
10,7,1.4000000000000001,True,1435.103448377201,8,0.1,0.2,True,0.5779033249902791,0.21726445795484065,3,[0.021 0.099 0.047 0.057 0.013 0.03  0.042],
11,7,1.3,True,1454.109009706152,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.02026571241819241","0.0110965397944284","[[100], [101, 106], [102, 103], [102, 103], [104], [105], [101, 106]]","[0.0996298395929636, 0.058816535589953534, 0.009984338041625778, 0.019821241009615624, 0.05643297411021574, 0.06897313701997872, 0.056767059225115345]"
11,7,1.4000000000000001,True,1430.5826893160097,8,0.1,0.2,centralized_mpc,1.9012996603586154, 0.7362692568489948, 3,[0.096 0.048 0.008 0.009 0.043 0.057 0.037],
11,7,1.5000000000000002,True,1461.0298507988905,8,0.1,0.2,True,0.44326897865733683,0.05974043537653617,3,[0.078 0.038 0.009 0.01  0.037 0.048 0.031],
12,7,1.5000000000000002,True,2118.637422142247,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.06894556144792917","0.05002513697087884","[[100, 103, 106], [101], [102], [100, 103], [104], [105], [100, 106]]","[0.01823619231433514, 0.09330978133500047, 0.03605502633387828, 0.06658007296485594, 0.036142813666529265, 0.06028455602711792, 0.03468138056629065]"
12,7,1.5000000000000002,True,1684.9606613644792,8,0.1,0.2,centralized_mpc,2.083382425533879, 0.6259295514283854, 3,[0.023 0.082 0.038 0.036 0.046 0.066 0.03 ],
12,7,1.4000000000000001,True,1946.3922367841644,8,0.1,0.2,True,0.700784684959514,0.2926482807662408,3,[0.022 0.095 0.02  0.064 0.084 0.065 0.033],
