i_trial, n_agents, t, converged, obj_trj,T,dt,radius,         SOVA_admm ,t_solve_avg, t_solve_std, MAX_ITER, dist_to_goal
4,6,1.5000000000000002,True,1454.48799696704,8,0.1,0.3,False,3.427721771600045,0.5285111374668449, 3,[0.04  0.05  0.035 0.094 0.099 0.046],
4,6,1.5000000000000002,True,2003.5914250742148,8,0.1,0.3,True,0.28710768335555864,0.06486632044879212,3,[0.042 0.051 0.042 0.073 0.098 0.039],
5,6,3.600000000000002,False,2491.3347700463223,8,0.1,0.3,False,3.353200435861355,0.5167054889543825, 3,[0.035 0.029 0.028 0.073 0.03  0.108],
5,6,1.7000000000000004,True,2162.448076165621,8,0.1,0.3,True,0.29654542651963967,0.08896458581239514,3,[0.051 0.028 0.028 0.048 0.028 0.098],
6,6,1.7000000000000004,True,1388.4983999427739,8,0.1,0.3,False,3.442916905588337,0.555950130205755, 3,[0.093 0.052 0.031 0.026 0.03  0.035],
6,6,1.7000000000000004,True,1639.1606912237337,8,0.1,0.3,True,0.25896121222562146,0.04788457827487162,3,[0.097 0.056 0.04  0.025 0.03  0.035],
7,6,1.6000000000000003,True,1168.7652144728777,8,0.1,0.3,False,3.233152582249886,0.3769069637230693, 3,[0.021 0.068 0.093 0.043 0.042 0.028],
7,6,1.4000000000000001,True,1212.769318046755,8,0.1,0.3,True,0.27376959949993934,0.049583060589600124,3,[0.028 0.051 0.091 0.067 0.064 0.027],
8,6,1.6000000000000003,True,1259.5392564706965,8,0.1,0.3,False,3.4022864454999535,0.5067143222453483, 3,[0.083 0.023 0.028 0.056 0.09  0.027],
8,6,1.6000000000000003,True,1273.9833334587217,8,0.1,0.3,True,0.23758592795841577,0.023069461706915328,3,[0.083 0.024 0.029 0.056 0.09  0.026],
9,6,1.6000000000000003,True,1545.483690602529,8,0.1,0.3,False,3.524164124437675,0.6288844035081136, 3,[0.091 0.073 0.083 0.039 0.063 0.05 ],
9,6,1.6000000000000003,True,1734.2252142598172,8,0.1,0.3,True,0.301560268218888,0.08774500094854526,3,[0.089 0.061 0.053 0.065 0.064 0.045],
10,6,3.600000000000002,False,2474.787219685508,8,0.1,0.3,False,3.2863313654167237,0.5123883558926001, 3,[0.027 0.05  0.055 0.026 0.107 0.08 ],
10,6,2.0000000000000004,True,1703.6707441639194,8,0.1,0.3,True,0.270070561491669,0.05734076002087044,3,[0.022 0.037 0.039 0.018 0.095 0.062],
11,6,1.5000000000000002,True,2174.1170830611704,8,0.1,0.3,False,3.590641680733461,0.6150877154502731, 3,[0.1   0.058 0.039 0.059 0.052 0.038],
11,6,1.6000000000000003,True,2275.702299085956,8,0.1,0.3,True,0.3527095809792324,0.10328150468027406,3,[0.09  0.054 0.032 0.054 0.05  0.025],
12,6,1.6000000000000003,True,3334.581348379406,8,0.1,0.3,False,3.492025952812355,0.6020287963050515, 3,[0.062 0.088 0.081 0.1   0.03  0.052],
12,6,1.6000000000000003,True,3577.6096216570213,8,0.1,0.3,True,0.3995805061042764,0.13358553071095997,3,[0.063 0.092 0.061 0.094 0.031 0.038],
13,6,1.5000000000000002,True,1176.3769551562978,8,0.1,0.3,False,3.3758070441335195,0.3485585377891491, 3,[0.039 0.084 0.049 0.035 0.085 0.03 ],
13,6,1.6000000000000003,True,1347.4298887399561,8,0.1,0.3,True,0.28260025289595586,0.07413286803184373,3,[0.034 0.091 0.048 0.034 0.075 0.025],
14,6,3.600000000000002,False,2669.174586802775,8,0.1,0.3,False,3.372287494527882,0.4756297965016906, 3,[0.05  0.127 0.038 0.099 0.102 0.064],
14,6,2.700000000000001,True,2794.655189591035,8,0.1,0.3,True,0.32176638011720504,0.09377759094331008,3,[0.041 0.092 0.05  0.077 0.081 0.028],
15,6,1.7000000000000004,True,1682.79531553384,8,0.1,0.3,False,3.6419526671177342,0.7902448734442553, 3,[0.069 0.054 0.059 0.09  0.075 0.052],
15,6,1.7000000000000004,True,1881.1609906959702,8,0.1,0.3,True,0.27783138705875465,0.04530936281669253,3,[0.068 0.046 0.063 0.089 0.078 0.039],
16,6,1.5000000000000002,True,1188.015193242359,8,0.1,0.3,False,3.404838769334068,0.4144465582423059, 3,[0.094 0.04  0.085 0.032 0.05  0.036],
16,6,1.5000000000000002,True,1360.126335401562,8,0.1,0.3,True,0.24774061921097093,0.03478997673017164,3,[0.094 0.04  0.068 0.032 0.05  0.034],
17,6,1.6000000000000003,True,1285.7607751709777,8,0.1,0.3,False,3.4333089768749687,0.5197560479206054, 3,[0.045 0.059 0.047 0.092 0.037 0.022],
17,6,1.3,True,1488.975223487959,8,0.1,0.3,True,0.2554305386152592,0.04327051110458998,3,[0.081 0.086 0.066 0.085 0.051 0.063],
18,6,1.4000000000000001,True,1141.723586901417,8,0.1,0.3,False,3.345707720071524,0.486777449527079, 3,[0.029 0.083 0.08  0.077 0.096 0.042],
18,6,1.4000000000000001,True,1367.1135568375305,8,0.1,0.3,True,0.2774495026668817,0.053156810521193296,3,[0.04  0.08  0.08  0.072 0.099 0.042],
19,6,1.7000000000000004,True,1593.1584578325585,8,0.1,0.3,False,3.790420209588346,0.8897843096696485, 3,[0.1   0.021 0.041 0.084 0.07  0.052],
19,6,1.6000000000000003,True,1835.7082412941536,8,0.1,0.3,True,0.30230109515654624,0.08864849314880757,3,[0.088 0.021 0.045 0.088 0.071 0.056],
20,6,1.7000000000000004,True,1467.5054988461661,8,0.1,0.3,False,3.6183597315295413,0.655754182526379, 3,[0.056 0.023 0.083 0.097 0.038 0.053],
20,6,1.5000000000000002,True,1820.3789325084606,8,0.1,0.3,True,0.3251629637111667,0.08282962207989962,3,[0.032 0.051 0.033 0.098 0.046 0.055],
21,6,3.600000000000002,False,2856.318516666688,8,0.1,0.3,False,3.3894676079444253,0.551463725428554, 3,[0.036 0.088 0.279 0.035 0.088 0.226],
21,6,3.600000000000002,False,3369.9887126906933,8,0.1,0.3,True,0.3023652990416479,0.08779147357744735,3,[0.036 0.064 0.242 0.035 0.068 0.174],
22,6,3.600000000000002,False,2819.052733045175,8,0.1,0.3,False,3.4495957169167215,0.43225099758651536, 3,[0.194 0.162 0.157 0.056 0.183 0.21 ],
22,6,3.600000000000002,False,3876.473658907862,8,0.1,0.3,True,0.3654882067684311,0.13294495924131078,3,[0.158 0.119 0.115 0.048 0.23  0.083],
23,6,1.7000000000000004,True,1346.5809163382069,8,0.1,0.3,False,3.55368266782363,0.6801376405360151, 3,[0.035 0.088 0.052 0.049 0.035 0.032],
23,6,1.6000000000000003,True,1586.9573778301599,8,0.1,0.3,True,0.3148246030108339,0.09232559448573933,3,[0.041 0.091 0.06  0.033 0.039 0.037],
24,6,3.600000000000002,False,2625.805409805158,8,0.1,0.3,False,3.650224023277689,0.38622573294808943, 3,[0.163 0.06  0.088 0.073 0.113 0.153],
24,6,3.600000000000002,False,3478.864653090104,8,0.1,0.3,True,0.33897091746301294,0.09053182172073411,3,[0.144 0.039 0.074 0.063 0.095 0.142],
25,6,1.4000000000000001,True,1192.5648334007453,8,0.1,0.3,False,3.473719466714361,0.5853504886863968, 3,[0.074 0.071 0.05  0.093 0.018 0.097],
25,6,1.4000000000000001,True,1234.7397770132661,8,0.1,0.3,True,0.27361493129739667,0.06371166879083896,3,[0.094 0.071 0.049 0.093 0.017 0.063],
26,6,3.600000000000002,False,2981.377038458773,8,0.1,0.3,False,3.523698222222669,0.5633223032853928, 3,[0.197 0.241 0.102 0.052 0.049 0.137],
26,6,3.600000000000002,False,3458.049356180417,8,0.1,0.3,True,0.31622501012498105,0.087044505578518,3,[0.155 0.21  0.084 0.052 0.049 0.117],
27,6,1.7000000000000004,True,1370.7431796721837,8,0.1,0.3,False,3.4864061058822915,0.538518845951001, 3,[0.039 0.084 0.088 0.1   0.036 0.029],
27,6,1.7000000000000004,True,1696.9427759919213,8,0.1,0.3,True,0.27003750385284,0.06221363508057372,3,[0.039 0.078 0.088 0.08  0.036 0.024],
28,6,1.8000000000000005,True,1444.152348831876,8,0.1,0.3,False,3.394991420667389,0.5738940728041082, 3,[0.037 0.031 0.043 0.09  0.038 0.025],
28,6,1.6000000000000003,True,1569.3209378265826,8,0.1,0.3,True,0.2803280644377158,0.07064901764293291,3,[0.036 0.027 0.05  0.095 0.038 0.03 ],
29,6,1.5000000000000002,True,1291.0803149005,8,0.1,0.3,False,3.42976143586687,0.5566494628725485, 3,[0.048 0.092 0.045 0.061 0.072 0.052],
29,6,1.5000000000000002,True,1383.9405635887163,8,0.1,0.3,True,0.26167297928885896,0.04836839997021072,3,[0.048 0.092 0.036 0.061 0.06  0.052],
0,7,3.600000000000002,False,4040.743499186211,8,0.1,0.3,False,4.805753943138673,0.8208057626966122, 3,[0.181 0.302 0.223 0.205 0.271 0.181 0.222],
0,7,3.600000000000002,False,6957.794638725544,8,0.1,0.3,True,0.5127454883293121,0.2717808936336952,3,[0.18  0.271 0.233 0.185 0.23  0.126 0.223],
1,7,3.600000000000002,False,4156.280056779971,8,0.1,0.3,False,4.717868489222484,0.6516318084857329, 3,[0.103 0.059 0.125 0.052 0.136 0.149 0.163],
1,7,3.600000000000002,False,4914.07668890455,8,0.1,0.3,True,0.33852933966658927,0.13243288781582072,3,[0.071 0.059 0.123 0.052 0.104 0.114 0.137],
2,7,3.600000000000002,False,3194.702449652104,8,0.1,0.3,False,4.490859010860833,0.5204040408842713, 3,[0.191 0.191 0.162 0.18  0.21  0.031 0.021],
2,7,3.600000000000002,False,4745.937756177742,8,0.1,0.3,True,0.3678472085475444,0.15020838413432144,3,[0.167 0.184 0.137 0.141 0.165 0.031 0.034],
3,7,1.6000000000000003,True,1388.5670638281874,8,0.1,0.3,False,4.586338769437361,0.6686626321338902, 3,[0.093 0.036 0.028 0.039 0.048 0.029 0.023],
3,7,1.5000000000000002,True,1558.627987645121,8,0.1,0.3,True,0.2750818243045485,0.06331965179601912,3,[0.092 0.039 0.033 0.048 0.067 0.021 0.025],
4,7,3.600000000000002,False,3131.453268145263,8,0.1,0.3,False,4.900202923277599,1.0164684739705911, 3,[0.045 0.158 0.051 0.106 0.036 0.023 0.032],
4,7,3.600000000000002,False,3648.351752060964,8,0.1,0.3,True,0.28910328152381676,0.08171432787055019,3,[0.039 0.146 0.04  0.081 0.023 0.023 0.02 ],
5,7,3.600000000000002,False,3242.8370208939773,8,0.1,0.3,False,4.847049733472381,0.9762895168076199, 3,[0.02  0.118 0.062 0.096 0.121 0.061 0.027],
5,7,2.800000000000001,True,3626.2013557018154,8,0.1,0.3,True,0.31040198575517153,0.09200543848469646,3,[0.03  0.1   0.034 0.078 0.099 0.038 0.035],
6,7,1.8000000000000005,True,2151.483699555988,8,0.1,0.3,False,5.05843525727788,1.016189928210652, 3,[0.061 0.078 0.02  0.075 0.093 0.066 0.056],
6,7,1.8000000000000005,True,2559.6957847532226,8,0.1,0.3,True,0.26881548360345026,0.05257756130943918,3,[0.055 0.057 0.019 0.071 0.093 0.032 0.056],
7,7,1.8000000000000005,True,2194.8402490748263,8,0.1,0.3,False,4.995328832943617,1.170416248019545, 3,[0.026 0.029 0.09  0.047 0.044 0.027 0.038],
7,7,1.6000000000000003,True,3483.9472996662994,8,0.1,0.3,True,0.4017521581249639,0.1737488089166222,3,[0.037 0.047 0.099 0.086 0.035 0.035 0.044],
8,7,1.4000000000000001,True,1520.3957886996347,8,0.1,0.3,False,4.501612345000207,0.5176844839959924, 3,[0.027 0.051 0.032 0.06  0.092 0.081 0.056],
8,7,1.4000000000000001,True,1627.9954147590067,8,0.1,0.3,True,0.3240519899284905,0.091486509447969,3,[0.02  0.051 0.031 0.067 0.092 0.097 0.039],
9,7,3.600000000000002,False,3024.4877900974,8,0.1,0.3,False,4.888750561861141,0.5892189717810825, 3,[0.067 0.115 0.097 0.029 0.064 0.087 0.128],
9,7,1.8000000000000005,True,2299.487131321111,8,0.1,0.3,True,0.3311376485632955,0.08349072300517821,3,[0.073 0.095 0.093 0.031 0.055 0.065 0.075],
10,7,3.600000000000002,False,2840.4763647235695,8,0.1,0.3,False,4.45470142236152,0.4728038757890069, 3,[0.031 0.077 0.028 0.1   0.141 0.013 0.034],
10,7,3.600000000000002,False,3456.117103053281,8,0.1,0.3,True,0.27867636442064514,0.060599439787957315,3,[0.031 0.06  0.028 0.078 0.114 0.016 0.034],
11,7,3.600000000000002,False,3289.679965382652,8,0.1,0.3,False,4.805710896138509,0.7319189131902353, 3,[0.042 0.088 0.139 0.118 0.035 0.083 0.048],
11,7,2.1000000000000005,True,2492.6097959220288,8,0.1,0.3,True,0.30271161356465204,0.09257483616931884,3,[0.058 0.089 0.099 0.075 0.025 0.069 0.057],
12,7,3.600000000000002,False,3355.373802510539,8,0.1,0.3,False,4.677338029055641,0.7439683746308621, 3,[0.068 0.045 0.044 0.199 0.068 0.178 0.056],
12,7,3.600000000000002,False,4274.165843425602,8,0.1,0.3,True,0.3364613092977552,0.12913617119189785,3,[0.065 0.038 0.048 0.151 0.05  0.128 0.045],
13,7,3.600000000000002,False,2926.517010185934,8,0.1,0.3,False,4.801729806749892,0.3815062489829075, 3,[0.052 0.154 0.054 0.119 0.113 0.166 0.068],
13,7,3.600000000000002,False,3822.490283616794,8,0.1,0.3,True,0.3408200493214093,0.1260091481354808,3,[0.055 0.145 0.051 0.093 0.109 0.133 0.087],
14,7,1.8000000000000005,True,2633.9952021335243,8,0.1,0.3,False,5.174926908166526,1.3587423365881144, 3,[0.02  0.031 0.063 0.056 0.093 0.075 0.032],
14,7,1.8000000000000005,True,3040.3104472550885,8,0.1,0.3,True,0.34588333469051463,0.1223662412337459,3,[0.018 0.025 0.063 0.04  0.093 0.075 0.031],
15,7,3.600000000000002,False,3377.4266425151604,8,0.1,0.3,False,4.575263211777686,0.5913919412704618, 3,[0.068 0.147 0.051 0.105 0.129 0.06  0.078],
15,7,3.600000000000002,False,4080.348426399056,8,0.1,0.3,True,0.32404601492066465,0.10612720969002554,3,[0.052 0.117 0.036 0.097 0.097 0.044 0.067],
16,7,1.7000000000000004,True,2372.4565765520656,8,0.1,0.3,False,4.85213210711813,0.8352020886383675, 3,[0.052 0.029 0.091 0.046 0.077 0.033 0.016],
16,7,1.7000000000000004,True,2622.9670293069453,8,0.1,0.3,True,0.318520148806768,0.10084926042607627,3,[0.051 0.036 0.096 0.05  0.094 0.034 0.029],
17,7,1.5000000000000002,True,1565.305371009878,8,0.1,0.3,False,4.5565007372000155,0.6602750137066241, 3,[0.042 0.089 0.05  0.033 0.068 0.024 0.031],
17,7,1.5000000000000002,True,1544.6994556370073,8,0.1,0.3,True,0.27871866468548046,0.051597235980119345,3,[0.042 0.089 0.051 0.035 0.064 0.024 0.033],
18,7,3.600000000000002,False,3096.270734286206,8,0.1,0.3,False,4.538080922083282,0.7164992636005213, 3,[0.037 0.083 0.14  0.05  0.137 0.042 0.027],
18,7,3.600000000000002,False,3588.8255566819935,8,0.1,0.3,True,0.3041417610634415,0.10295329821738751,3,[0.032 0.071 0.131 0.065 0.124 0.025 0.027],
19,7,3.600000000000002,False,3199.5203445843676,8,0.1,0.3,False,4.51872747097261,0.5380139663827138, 3,[0.032 0.131 0.028 0.097 0.045 0.024 0.071],
19,7,3.1000000000000014,True,3339.801657535296,8,0.1,0.3,True,0.29596352569606593,0.09840237119712117,3,[0.025 0.099 0.029 0.061 0.027 0.032 0.067],
20,7,1.5000000000000002,True,1484.9547245735082,8,0.1,0.3,False,4.763801354666309,0.8251849896769525, 3,[0.068 0.06  0.042 0.038 0.023 0.088 0.088],
20,7,1.5000000000000002,True,1665.876046796136,8,0.1,0.3,True,0.26316683451420564,0.04456490356729004,3,[0.068 0.057 0.03  0.026 0.022 0.088 0.083],
21,7,1.6000000000000003,True,1544.85678231519,8,0.1,0.3,False,4.536473247624826,0.7149199361454801, 3,[0.023 0.058 0.06  0.045 0.091 0.048 0.052],
21,7,1.6000000000000003,True,1682.2186711470306,8,0.1,0.3,True,0.2837757211695069,0.06814169555185767,3,[0.024 0.034 0.061 0.055 0.093 0.047 0.046],
22,7,3.600000000000002,False,4263.632226986531,8,0.1,0.3,False,4.929162871361364,0.8456100100682468, 3,[0.111 0.072 0.023 0.116 0.04  0.1   0.112],
22,7,2.3000000000000007,True,3955.0622374775994,8,0.1,0.3,True,0.3645039048139286,0.13163874895123853,3,[0.094 0.047 0.027 0.086 0.019 0.077 0.079],
23,7,1.4000000000000001,True,1547.5372239659084,8,0.1,0.3,False,4.634321910571349,0.6106644450166011, 3,[0.075 0.078 0.07  0.056 0.029 0.034 0.077],
23,7,1.4000000000000001,True,1673.5828008133308,8,0.1,0.3,True,0.30115205824493346,0.07799643548163925,3,[0.073 0.076 0.064 0.061 0.044 0.037 0.076],
24,7,3.600000000000002,False,3214.311091056907,8,0.1,0.3,False,4.835989674305387,0.6952883652143617, 3,[0.115 0.098 0.18  0.089 0.193 0.123 0.133],
24,7,3.600000000000002,False,4333.765976803874,8,0.1,0.3,True,0.3478951034918744,0.12447433938113901,3,[0.111 0.078 0.156 0.074 0.197 0.12  0.107],
25,7,1.7000000000000004,True,2607.7098036213533,8,0.1,0.3,False,5.036383540352451,0.8940965601728965, 3,[0.046 0.04  0.096 0.04  0.065 0.065 0.058],
25,7,1.7000000000000004,True,2921.086112996363,8,0.1,0.3,True,0.3526586595208686,0.10781002148793528,3,[0.042 0.032 0.093 0.024 0.059 0.053 0.056],
26,7,1.5000000000000002,True,1509.1960043793974,8,0.1,0.3,False,4.586080445799598,0.6443779302749196, 3,[0.084 0.037 0.069 0.065 0.023 0.058 0.054],
26,7,1.5000000000000002,True,1571.895195401797,8,0.1,0.3,True,0.2649485618569348,0.05239907808623035,3,[0.084 0.037 0.068 0.058 0.029 0.059 0.06 ],
27,7,1.7000000000000004,True,1937.128531470985,8,0.1,0.3,False,4.935573299941418,0.9409269135792548, 3,[0.02  0.068 0.05  0.058 0.056 0.086 0.066],
27,7,1.7000000000000004,True,2312.928682902698,8,0.1,0.3,True,0.28477508540328483,0.07863861310388476,3,[0.021 0.068 0.037 0.048 0.056 0.086 0.048],
28,7,1.6000000000000003,True,1609.7031712118892,8,0.1,0.3,False,4.800964002937917,0.9089079796981756, 3,[0.063 0.075 0.017 0.052 0.073 0.074 0.09 ],
28,7,1.4000000000000001,True,1968.3907067373962,8,0.1,0.3,True,0.30391760554080893,0.09167571759939172,3,[0.058 0.071 0.022 0.034 0.054 0.095 0.09 ],
29,7,3.600000000000002,False,3271.810069423834,8,0.1,0.3,False,4.67533680116685,0.893568030541369, 3,[0.039 0.045 0.107 0.025 0.072 0.029 0.024],
29,7,1.6000000000000003,True,2451.723926486881,8,0.1,0.3,True,0.3222795899642149,0.10011065382132077,3,[0.06  0.091 0.093 0.046 0.028 0.032 0.031],
0,8,1.7000000000000004,True,1644.2473152468976,8,0.1,0.15,False,6.381030958941076,0.9323183263988332, 3,[0.058 0.032 0.04  0.04  0.031 0.091 0.038 0.051],
0,8,1.7000000000000004,True,1652.5656153840157,8,0.1,0.15,True,0.24405550497080827,0.031298448343006394,3,[0.058 0.032 0.04  0.04  0.031 0.091 0.037 0.051],
1,8,1.8000000000000005,True,1969.9382502405838,8,0.1,0.15,False,6.873283115389414,1.2367723819672047, 3,[0.046 0.066 0.017 0.031 0.02  0.036 0.036 0.088],
1,8,1.8000000000000005,True,1969.9381720748954,8,0.1,0.15,True,0.23730238570149392,0.020519256983876837,3,[0.046 0.066 0.017 0.031 0.02  0.036 0.036 0.088],
2,8,1.7000000000000004,True,1902.1379787079843,8,0.1,0.15,False,6.765969930058953,1.4129601645268943, 3,[0.048 0.021 0.098 0.03  0.052 0.083 0.037 0.079],
2,8,1.7000000000000004,True,2029.1062444528086,8,0.1,0.15,True,0.2810710228823957,0.06460833813294403,3,[0.048 0.036 0.098 0.025 0.052 0.083 0.041 0.077],
3,8,1.4000000000000001,True,1583.141097010214,8,0.1,0.15,False,6.649501302856931,1.1007715577383836, 3,[0.044 0.091 0.093 0.04  0.052 0.079 0.072 0.058],
3,8,1.4000000000000001,True,1588.7551034398691,8,0.1,0.15,True,0.25088283636604763,0.03468423706901237,3,[0.044 0.093 0.093 0.04  0.052 0.077 0.072 0.058],
4,8,1.6000000000000003,True,1938.4433742968545,8,0.1,0.15,False,6.67481948143768,1.3200912092160524, 3,[0.086 0.047 0.024 0.054 0.06  0.093 0.052 0.099],
4,8,1.6000000000000003,True,1944.427135266366,8,0.1,0.15,True,0.24395542374998058,0.026187716875868784,3,[0.086 0.047 0.024 0.054 0.061 0.093 0.052 0.099],
5,8,1.7000000000000004,True,1842.0578894213163,8,0.1,0.15,False,6.675218099705971,1.2787998619828922, 3,[0.02  0.046 0.1   0.048 0.041 0.08  0.034 0.025],
5,8,1.7000000000000004,True,1896.965235275387,8,0.1,0.15,True,0.25438760427960005,0.039290161964985526,3,[0.021 0.046 0.1   0.046 0.041 0.08  0.034 0.027],
6,8,1.6000000000000003,True,1795.5404947692955,8,0.1,0.15,False,6.526593274125389,1.1745455707474277, 3,[0.069 0.049 0.043 0.027 0.055 0.082 0.097 0.029],
6,8,1.6000000000000003,True,1798.8007904187616,8,0.1,0.15,True,0.24300000915613396,0.028616961110464027,3,[0.069 0.048 0.043 0.027 0.055 0.082 0.097 0.029],
7,8,1.6000000000000003,True,1825.151461368514,8,0.1,0.15,False,6.6898742889998175,1.31997048888403, 3,[0.042 0.075 0.088 0.056 0.047 0.053 0.087 0.066],
7,8,1.6000000000000003,True,1825.1514608117502,8,0.1,0.15,True,0.23857348054667682,0.02117800336029627,3,[0.042 0.075 0.088 0.056 0.047 0.053 0.087 0.066],
8,8,1.6000000000000003,True,1898.3440108143204,8,0.1,0.15,False,7.037389461437215,1.2883275955615963, 3,[0.022 0.085 0.1   0.066 0.047 0.052 0.073 0.079],
8,8,1.6000000000000003,True,1988.7057620670266,8,0.1,0.15,True,0.27620059079703196,0.06228480514420699,3,[0.024 0.085 0.1   0.064 0.047 0.052 0.055 0.079],
9,8,2.0000000000000004,True,2410.139573648004,8,0.1,0.15,False,7.109383821049778,1.4532959434865762, 3,[0.06  0.064 0.031 0.053 0.04  0.024 0.052 0.094],
9,8,2.0000000000000004,True,2504.556558556656,8,0.1,0.15,True,0.2735896437375004,0.055514222841054284,3,[0.059 0.065 0.027 0.052 0.041 0.023 0.051 0.092],
10,8,1.9000000000000006,True,2163.4575439632226,8,0.1,0.15,False,6.858802537526476,1.3765870520492738, 3,[0.048 0.038 0.065 0.027 0.029 0.047 0.091 0.044],
10,8,1.9000000000000006,True,2210.0072271595113,8,0.1,0.15,True,0.28275495990812105,0.04935244005271502,3,[0.048 0.038 0.063 0.027 0.03  0.047 0.091 0.044],
11,8,1.5000000000000002,True,1750.108976066088,8,0.1,0.15,False,6.30054737986696,0.9910900251896667, 3,[0.044 0.032 0.025 0.061 0.074 0.024 0.039 0.092],
11,8,1.5000000000000002,True,1722.0253131909521,8,0.1,0.15,True,0.2824490275416489,0.05929954265156297,3,[0.046 0.035 0.023 0.061 0.074 0.024 0.038 0.092],
12,8,1.6000000000000003,True,1749.4834575041498,8,0.1,0.15,False,6.5293191465002565,1.0935920592004127, 3,[0.045 0.02  0.033 0.075 0.031 0.069 0.039 0.086],
12,8,1.5000000000000002,True,1764.2306109348137,8,0.1,0.15,True,0.24744208074980634,0.034770521910252254,3,[0.047 0.029 0.035 0.086 0.032 0.081 0.038 0.094],
13,8,1.7000000000000004,True,2055.641453472178,8,0.1,0.15,False,6.841997453058866,1.4348444362482462, 3,[0.046 0.04  0.074 0.039 0.021 0.07  0.092 0.055],
13,8,1.7000000000000004,True,2076.99662218986,8,0.1,0.15,True,0.2575839983747916,0.04311945190438645,3,[0.04  0.04  0.074 0.039 0.021 0.07  0.092 0.054],
14,8,1.5000000000000002,True,1627.2183863355847,8,0.1,0.15,False,6.448025006133685,1.06710650020572, 3,[0.074 0.054 0.064 0.07  0.094 0.055 0.047 0.039],
14,8,1.5000000000000002,True,1627.2183841701349,8,0.1,0.15,True,0.2358394979836703,0.016086765973507996,3,[0.074 0.054 0.064 0.07  0.094 0.055 0.047 0.039],
15,8,1.5000000000000002,True,1563.9878200959186,8,0.1,0.15,False,6.241722300733575,0.821064254566139, 3,[0.043 0.036 0.055 0.071 0.06  0.066 0.087 0.045],
15,8,1.5000000000000002,True,1639.671818192881,8,0.1,0.15,True,0.25452678863357503,0.038472035541477996,3,[0.043 0.036 0.055 0.065 0.052 0.065 0.086 0.046],
16,8,1.7000000000000004,True,1913.029296705936,8,0.1,0.15,False,6.793393185058769,1.3877552153905022, 3,[0.08  0.015 0.081 0.033 0.087 0.031 0.049 0.072],
16,8,1.7000000000000004,True,1986.2537097260115,8,0.1,0.15,True,0.2809047732059084,0.07679106953301428,3,[0.074 0.055 0.081 0.033 0.087 0.031 0.048 0.075],
17,8,1.7000000000000004,True,2167.4524450671915,8,0.1,0.15,False,6.945059699352843,1.4247135886865976, 3,[0.044 0.06  0.07  0.032 0.084 0.051 0.066 0.034],
17,8,1.7000000000000004,True,2171.3335103869895,8,0.1,0.15,True,0.2767893251838466,0.055543165703876886,3,[0.042 0.06  0.07  0.03  0.084 0.053 0.066 0.034],
18,8,1.5000000000000002,True,1812.963735829304,8,0.1,0.15,False,6.762151753133367,1.2405894527518266, 3,[0.059 0.097 0.052 0.049 0.067 0.042 0.1   0.037],
18,8,1.6000000000000003,True,1868.6237455258577,8,0.1,0.15,True,0.28117676017186,0.07110395215567919,3,[0.048 0.089 0.047 0.041 0.059 0.041 0.087 0.03 ],
19,8,1.9000000000000006,True,2109.1244550932174,8,0.1,0.15,False,6.997186729842054,1.268374452835904, 3,[0.04  0.093 0.051 0.085 0.027 0.051 0.029 0.024],
19,8,1.9000000000000006,True,2196.0729378065485,8,0.1,0.15,True,0.25560094180900705,0.04302648820487809,3,[0.04  0.093 0.044 0.085 0.028 0.051 0.034 0.024],
20,8,1.5000000000000002,True,1946.2304223226306,8,0.1,0.15,False,6.803066999334018,1.307551593413489, 3,[0.084 0.088 0.035 0.087 0.087 0.097 0.037 0.096],
20,8,1.5000000000000002,True,1941.928969176343,8,0.1,0.15,True,0.26610609580845146,0.049187141857732014,3,[0.084 0.088 0.035 0.087 0.088 0.097 0.038 0.093],
21,8,1.6000000000000003,True,2044.769455066016,8,0.1,0.15,False,6.625519849375451,1.188208670587826, 3,[0.046 0.062 0.082 0.065 0.039 0.049 0.098 0.092],
21,8,1.6000000000000003,True,2187.8993913857203,8,0.1,0.15,True,0.279149458156553,0.06851995192593886,3,[0.034 0.059 0.082 0.04  0.021 0.037 0.098 0.079],
22,8,1.7000000000000004,True,1773.5832027821266,8,0.1,0.15,False,6.453356705647072,1.1647866356885748, 3,[0.05  0.048 0.042 0.031 0.038 0.091 0.059 0.04 ],
22,8,1.7000000000000004,True,1791.8238665348613,8,0.1,0.15,True,0.2503475165735568,0.03597731676048316,3,[0.048 0.049 0.042 0.031 0.037 0.09  0.059 0.04 ],
23,8,1.5000000000000002,True,1530.5824328771134,8,0.1,0.15,False,6.509024757333342,1.0611647467210386, 3,[0.033 0.093 0.046 0.025 0.03  0.072 0.056 0.05 ],
23,8,1.5000000000000002,True,1548.2696248921309,8,0.1,0.15,True,0.25311190981644055,0.04056524927723833,3,[0.033 0.093 0.042 0.025 0.03  0.072 0.057 0.05 ],
24,8,1.8000000000000005,True,2110.0128148052713,8,0.1,0.15,False,7.153750988610126,1.5273636551859668, 3,[0.075 0.063 0.086 0.095 0.033 0.038 0.049 0.02 ],
24,8,1.8000000000000005,True,2114.647768724592,8,0.1,0.15,True,0.2462438040347984,0.02883167166886051,3,[0.075 0.063 0.086 0.095 0.034 0.038 0.05  0.019],
25,8,1.4000000000000001,True,1504.5703471825127,8,0.1,0.15,False,6.414020714000019,1.0416145611578638, 3,[0.068 0.054 0.09  0.09  0.019 0.054 0.079 0.024],
