i_trial,n_agents,t,failed_count,converged,objective_val,N,dt,radius,        centralized,t_solve, t_solve_step, dist_to_goal
4,5,3.1000000000000014,0,True,[10334.821],15,0.1,0.3,True,37.7638653999893,0.9662560354918242,[0.062 0.095 0.024 0.054 0.085],
4,5,3.1000000000000014,0,True,[10528.558],15,0.1,0.3,False,20.903532299911603,0.07824611031795822,[0.062 0.098 0.024 0.057 0.09 ],
5,5,3.1000000000000014,0,True,[6170.157],15,0.1,0.3,True,55.858433199930005,1.5575453484047865,[0.091 0.041 0.065 0.036 0.028],
5,5,3.1000000000000014,0,True,[6213.235],15,0.1,0.3,False,75.3779421999352,0.38816054322186017,[0.093 0.042 0.067 0.038 0.028],
6,5,3.0000000000000013,0,True,[7448.94],15,0.1,0.3,True,40.00033390009776,1.023275346654312,[0.091 0.075 0.056 0.042 0.049],
6,5,3.0000000000000013,0,True,[7468.577],15,0.1,0.3,False,50.04495909996331,0.2186632639914751,[0.091 0.076 0.057 0.043 0.051],
7,5,2.9000000000000012,0,True,[9062.053],15,0.1,0.3,True,49.081645900034346,1.4087576379292999,[0.074 0.092 0.072 0.071 0.081],
7,5,2.9000000000000012,0,True,[9161.67],15,0.1,0.3,False,54.864844499970786,0.26268534964946066,[0.073 0.096 0.075 0.073 0.082],
8,5,0.8999999999999999,1,False,None,15,0.1,0.3,True,None,
8,5,3.4000000000000017,0,True,[16238.313],15,0.1,0.3,False,54.08179460000247,0.23169625999734683,[0.087 0.039 0.099 0.04  0.056],
9,5,2.9000000000000012,0,True,[7571.93],15,0.1,0.3,True,37.0160841998877,1.006625875874808,[0.093 0.026 0.032 0.099 0.074],
9,5,3.0000000000000013,0,True,[7647.097],15,0.1,0.3,False,20.342679100111127,0.08121313932506989,[0.085 0.024 0.029 0.092 0.071],
10,5,2.800000000000001,0,True,[9205.906],15,0.1,0.3,True,43.51149279996753,1.3033832785731647,[0.097 0.097 0.078 0.075 0.092],
10,5,2.9000000000000012,0,True,[9420.009],15,0.1,0.3,False,39.05232000001706,0.19659217379441293,[0.089 0.096 0.076 0.07  0.089],
11,5,2.800000000000001,0,True,[3960.852],15,0.1,0.3,True,35.41854950005654,0.9911783464277895,[0.025 0.097 0.056 0.017 0.054],
11,5,2.9000000000000012,0,True,[4021.722],15,0.1,0.3,False,64.92887289996725,0.33039114275979325,[0.023 0.093 0.052 0.015 0.05 ],
12,5,3.0000000000000013,0,True,[6515.683],15,0.1,0.3,True,46.82011790003162,1.2591250899946318,[0.088 0.028 0.097 0.022 0.033],
12,5,3.1000000000000014,0,True,[6601.239],15,0.1,0.3,False,43.430590600008145,0.1920253483931564,[0.08  0.025 0.094 0.024 0.03 ],
13,5,2.9000000000000012,0,True,[7233.07],15,0.1,0.3,True,40.81273880007211,1.1418376482685964,[0.078 0.081 0.035 0.092 0.047],
13,5,2.9000000000000012,0,True,[7369.918],15,0.1,0.3,False,27.443780899979174,0.12337316690125213,[0.078 0.085 0.035 0.099 0.049],
14,5,3.1000000000000014,0,True,[11922.395],15,0.1,0.3,True,42.71188289998099,1.105607461296923,[0.056 0.096 0.076 0.058 0.079],
14,5,3.2000000000000015,0,True,[12404.861],15,0.1,0.3,False,25.904112899908796,0.09886206124356249,[0.055 0.099 0.074 0.054 0.077],
15,5,0,1,False,None,15,0.1,0.3,True,None,
15,5,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[1.014 1.653 1.456 1.32  1.302],
16,5,2.9000000000000012,0,True,[8021.741],15,0.1,0.3,True,33.12433629995212,0.8699009896593233,[0.089 0.077 0.097 0.051 0.034],
16,5,3.0000000000000013,0,True,[8107.524],15,0.1,0.3,False,13.944831100059673,0.04531430267030373,[0.081 0.072 0.092 0.047 0.031],
17,5,0,1,False,None,15,0.1,0.3,True,None,
17,5,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.6351937571374168,[0.077 0.09  0.04  1.308 1.655],
18,5,2.800000000000001,0,True,[5602.604],15,0.1,0.3,True,32.404396899975836,0.8921651499986183,[0.027 0.062 0.092 0.074 0.068],
18,5,2.800000000000001,0,True,[5652.117],15,0.1,0.3,False,17.587480299989693,0.0722020064355872,[0.027 0.062 0.096 0.075 0.069],
19,5,2.800000000000001,0,True,[5412.186],15,0.1,0.3,True,43.7022306000581,1.288633867857113,[0.096 0.026 0.099 0.03  0.043],
19,5,2.9000000000000012,0,True,[5491.228],15,0.1,0.3,False,56.491665200097486,0.2902878531030026,[0.088 0.023 0.097 0.027 0.039],
20,5,2.700000000000001,0,True,[6307.604],15,0.1,0.3,True,34.40326890000142,1.0353013666570876,[0.078 0.066 0.1   0.084 0.064],
20,5,2.800000000000001,0,True,[6318.825],15,0.1,0.3,False,19.910192899988033,0.08594806429298063,[0.07  0.061 0.091 0.078 0.058],
21,5,2.9000000000000012,0,True,[6305.302],15,0.1,0.3,True,30.16331590001937,0.7975100172514995,[0.042 0.048 0.045 0.099 0.072],
21,5,3.0000000000000013,0,True,[6444.375],15,0.1,0.3,False,16.19340240000747,0.05766050199822833,[0.038 0.044 0.041 0.096 0.069],
22,5,0.7,1,False,None,15,0.1,0.3,True,None,
22,5,2.800000000000001,0,True,[6201.289],15,0.1,0.3,False,25.502330800052732,0.11553921285417995,[0.067 0.096 0.067 0.084 0.04 ],
23,5,3.1000000000000014,0,True,[7409.136],15,0.1,0.3,True,31.476481799967587,0.7721597935456121,[0.03  0.051 0.043 0.047 0.096],
23,5,3.2000000000000015,0,True,[7612.3],15,0.1,0.3,False,12.695698299910873,0.03634865875064861,[0.027 0.048 0.04  0.042 0.094],
24,5,2.700000000000001,0,True,[7012.374],15,0.1,0.3,True,28.142026599962264,0.7926277666594144,[0.082 0.087 0.098 0.046 0.097],
24,5,2.800000000000001,0,True,[7071.607],15,0.1,0.3,False,15.142312100040726,0.059306693562705605,[0.074 0.081 0.092 0.042 0.09 ],
25,5,3.0000000000000013,0,True,[6088.798],15,0.1,0.3,True,31.950042200041935,0.8217940033219444,[0.037 0.062 0.095 0.041 0.026],
25,5,3.1000000000000014,0,True,[6194.247],15,0.1,0.3,False,33.99104630004149,0.14384498451686195,[0.034 0.058 0.091 0.038 0.024],
26,5,2.9000000000000012,0,True,[7397.479],15,0.1,0.3,True,36.35301749990322,1.0103025172459732,[0.076 0.048 0.054 0.094 0.07 ],
26,5,3.5000000000000018,32,False,None,15,0.1,0.3,False,None,0.06315419361976153,[0.042 1.867 1.203 1.767 1.323],
27,5,3.0000000000000013,0,True,[10218.98],15,0.1,0.3,True,41.44501699996181,1.1375722300028428,[0.095 0.081 0.061 0.073 0.067],
27,5,3.5000000000000018,28,False,None,15,0.1,0.3,False,None,0.09299170283733733,[1.493 1.7   1.733 1.452 0.99 ],
28,5,3.2000000000000015,0,True,[11217.588],15,0.1,0.3,True,40.65004529990256,1.0369886874905205,[0.038 0.048 0.053 0.069 0.097],
28,5,3.3000000000000016,0,True,[11529.578],15,0.1,0.3,False,37.83329510001931,0.16290706302900093,[0.035 0.045 0.05  0.065 0.097],
29,5,3.1000000000000014,0,True,[9967.274],15,0.1,0.3,True,34.77735260000918,0.8913396645164597,[0.092 0.061 0.023 0.061 0.081],
29,5,3.1000000000000014,0,True,[10048.341],15,0.1,0.3,False,28.200369899976067,0.12410132580346638,[0.092 0.062 0.023 0.062 0.085],
30,5,2.800000000000001,0,True,[4320.474],15,0.1,0.3,True,37.31690480001271,1.0980099892892343,[0.068 0.091 0.045 0.027 0.047],
30,5,2.800000000000001,0,True,[4381.619],15,0.1,0.3,False,42.85240040009376,0.2203754214370357,[0.068 0.097 0.046 0.027 0.047],
31,5,2.800000000000001,0,True,[4775.36],15,0.1,0.3,True,33.870036800042726,0.9755558464260373,[0.065 0.092 0.03  0.065 0.04 ],
31,5,2.800000000000001,0,True,[4799.809],15,0.1,0.3,False,19.94625849998556,0.08829013572041211,[0.065 0.094 0.03  0.068 0.04 ],
32,5,2.9000000000000012,0,True,[6426.506],15,0.1,0.3,True,30.729156799963675,0.8288742758590599,[0.043 0.086 0.092 0.046 0.041],
32,5,2.9000000000000012,0,True,[6539.204],15,0.1,0.3,False,29.531779799959622,0.1331410062033683,[0.043 0.09  0.096 0.047 0.041],
33,5,2.800000000000001,0,True,[4389.125],15,0.1,0.3,True,58.3836883000331,1.8546453428446381,[0.095 0.033 0.086 0.028 0.021],
33,5,2.800000000000001,0,True,[4404.242],15,0.1,0.3,False,58.21656550001353,0.31399469785392287,[0.097 0.033 0.087 0.028 0.021],
34,5,3.1000000000000014,0,True,[12071.419],15,0.1,0.3,True,32.199696300085634,0.8079065677424472,[0.031 0.076 0.08  0.072 0.093],
34,5,3.2000000000000015,0,True,[12404.731],15,0.1,0.3,False,22.261122000054456,0.08347162624777411,[0.028 0.071 0.077 0.07  0.091],
35,5,2.9000000000000012,0,True,[6068.556],15,0.1,0.3,True,48.03113889996894,1.4231785206919023,[0.043 0.076 0.025 0.094 0.083],
35,5,3.0000000000000013,0,True,[6189.876],15,0.1,0.3,False,35.30593329994008,0.16978926199798783,[0.04  0.075 0.023 0.091 0.079],
36,5,2.700000000000001,0,True,[5418.491],15,0.1,0.3,True,26.870683099958114,0.7686260481347779,[0.098 0.058 0.063 0.09  0.044],
36,5,2.700000000000001,0,True,[5419.066],15,0.1,0.3,False,16.56599949998781,0.0719426807395562,[0.098 0.059 0.065 0.091 0.044],
37,5,3.0000000000000013,0,True,[9476.596],15,0.1,0.3,True,30.11501169996336,0.7757677266607061,[0.091 0.055 0.084 0.081 0.038],
37,5,3.0000000000000013,0,True,[9556.255],15,0.1,0.3,False,13.189959399984218,0.04526239733677358,[0.091 0.056 0.087 0.084 0.038],
38,5,0,1,False,None,15,0.1,0.3,True,None,
38,5,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[1.386 1.504 1.646 1.351 1.821],
39,5,3.3000000000000016,0,True,[13019.039],15,0.1,0.3,True,69.98490110004786,1.8822727636222474,[0.059 0.096 0.059 0.046 0.093],
39,5,3.5000000000000018,30,False,None,15,0.1,0.3,False,None,0.17966598401311784,[1.666 1.343 1.341 1.683 1.618],
40,5,3.0000000000000013,0,True,[8593.236],15,0.1,0.3,True,36.3746189000085,0.9807084166755279,[0.035 0.091 0.075 0.07  0.06 ],
40,5,3.0000000000000013,0,True,[8741.129],15,0.1,0.3,False,31.636932000052184,0.13825195799348877,[0.035 0.095 0.077 0.073 0.062],
41,5,3.0000000000000013,0,True,[12460.555],15,0.1,0.3,True,33.952820000005886,0.9011158533239116,[0.066 0.083 0.072 0.099 0.089],
41,5,3.1000000000000014,0,True,[12750.246],15,0.1,0.3,False,27.923672599950805,0.12223102774606237,[0.06  0.078 0.067 0.097 0.087],
42,5,3.1000000000000014,0,True,[13536.371],15,0.1,0.3,True,39.66147950000595,1.0471685322587407,[0.099 0.081 0.082 0.058 0.069],
42,5,3.1000000000000014,0,True,[13740.377],15,0.1,0.3,False,32.046110399998724,0.1417627903242265,[0.099 0.086 0.087 0.058 0.072],
43,5,3.1000000000000014,0,True,[7742.579],15,0.1,0.3,True,32.97986680001486,0.8355648580698236,[0.014 0.069 0.043 0.091 0.048],
43,5,3.1000000000000014,0,True,[7835.624],15,0.1,0.3,False,27.880618199938908,0.11813229677838183,[0.014 0.072 0.043 0.095 0.048],
44,5,2.9000000000000012,0,True,[7050.034],15,0.1,0.3,True,28.367025699932128,0.7484158655178959,[0.054 0.072 0.095 0.021 0.078],
44,5,2.9000000000000012,0,True,[7107.252],15,0.1,0.3,False,18.500180799979717,0.07519907448521077,[0.055 0.074 0.096 0.021 0.081],
45,5,3.1000000000000014,0,True,[9554.503],15,0.1,0.3,True,41.56289189995732,1.1137412000004383,[0.086 0.054 0.046 0.092 0.033],
45,5,3.5000000000000018,30,False,None,15,0.1,0.3,False,None,0.4400650999974459,[1.752 1.487 1.22  1.364 1.427],
46,5,2.500000000000001,0,True,[2560.502],15,0.1,0.3,True,36.19800099998247,1.2181439159950243,[0.043 0.024 0.098 0.047 0.068],
46,5,2.600000000000001,0,True,[2562.395],15,0.1,0.3,False,33.46144560002722,0.18432053461438044,[0.039 0.022 0.091 0.042 0.062],
47,5,2.600000000000001,0,True,[5008.567],15,0.1,0.3,True,29.305778700043447,0.8941707115289039,[0.034 0.08  0.094 0.064 0.099],
47,5,2.700000000000001,0,True,[5058.547],15,0.1,0.3,False,31.640765499905683,0.16039630222151538,[0.031 0.073 0.087 0.059 0.094],
48,5,3.1000000000000014,0,True,[11981.409],15,0.1,0.3,True,38.37150200002361,1.0087998677345533,[0.039 0.068 0.062 0.091 0.092],
48,5,3.2000000000000015,0,True,[12453.789],15,0.1,0.3,False,27.572049399954267,0.10998080875142477,[0.035 0.064 0.06  0.091 0.092],
49,5,2.9000000000000012,0,True,[7532.164],15,0.1,0.3,True,31.469734599930234,0.8534617931020029,[0.099 0.045 0.026 0.084 0.08 ],
49,5,2.9000000000000012,0,True,[7594.673],15,0.1,0.3,False,17.534446300007403,0.07241482413695033,[0.099 0.045 0.026 0.087 0.083],
0,6,3.2000000000000015,0,True,[10576.365],15,0.1,0.3,True,57.59530090005137,1.5226943031302653,[0.055 0.022 0.061 0.092 0.033 0.053],
0,6,3.5000000000000018,27,False,None,15,0.1,0.3,False,None,0.12264732255226038,[0.041 0.017 1.594 0.81  1.765 1.304],
1,6,0,1,False,None,15,0.1,0.3,True,None,
1,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[1.673 1.596 0.876 1.424 1.895 1.28 ],
2,6,3.2000000000000015,0,True,[13533.832],15,0.1,0.3,True,56.222621299908496,1.4827790000126697,[0.026 0.093 0.042 0.053 0.077 0.07 ],
2,6,3.5000000000000018,29,False,None,15,0.1,0.3,False,None,0.09275777500847147,[1.319 1.001 1.492 1.901 1.553 1.638],
3,6,2.800000000000001,0,True,[5524.213],15,0.1,0.3,True,40.68678829993587,1.1721420357186747,[0.073 0.056 0.03  0.055 0.046 0.098],
3,6,2.9000000000000012,0,True,[5611.682],15,0.1,0.3,False,29.180854599922895,0.10677453275668253,[0.066 0.056 0.027 0.05  0.042 0.097],
4,6,2.800000000000001,0,True,[9487.822],15,0.1,0.3,True,46.57496230001561,1.389934100002782,[0.076 0.1   0.091 0.054 0.099 0.046],
4,6,3.5000000000000018,29,False,None,15,0.1,0.3,False,None,0.11996059539332667,[0.038 0.051 0.048 0.027 1.466 1.232],
5,6,3.1000000000000014,0,True,[9882.071],15,0.1,0.3,True,62.84489929990377,1.7489920096817397,[0.04  0.07  0.043 0.054 0.098 0.05 ],
5,6,3.2000000000000015,0,True,[10092.499],15,0.1,0.3,False,72.73098200000823,0.29185089479142334,[0.036 0.066 0.039 0.049 0.096 0.045],
6,6,3.3000000000000016,0,True,[12675.219],15,0.1,0.3,True,91.34463019995019,2.488258333326402,[0.084 0.056 0.046 0.093 0.044 0.051],
6,6,3.3000000000000016,0,True,[12895.36],15,0.1,0.3,False,141.7361684999196,0.6003557853506539,[0.084 0.056 0.048 0.099 0.044 0.052],
7,6,3.1000000000000014,0,True,[13133.428],15,0.1,0.3,True,58.320616799988784,1.6082104806555435,[0.074 0.077 0.098 0.046 0.038 0.074],
7,6,3.2000000000000015,0,True,[13435.489],15,0.1,0.3,False,51.62840010004584,0.19754817760197815,[0.069 0.072 0.096 0.041 0.035 0.072],
8,6,2.800000000000001,0,True,[5805.056],15,0.1,0.3,True,39.313595900079235,1.1200122392910998,[0.094 0.057 0.072 0.069 0.027 0.034],
8,6,2.800000000000001,0,True,[5835.344],15,0.1,0.3,False,34.94125920010265,0.13793249048120787,[0.095 0.057 0.074 0.072 0.027 0.034],
9,6,0,1,False,None,15,0.1,0.3,True,None,
9,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[1.522 1.577 1.402 2.21  1.516 1.356],
10,6,3.1000000000000014,0,True,[6592.189],15,0.1,0.3,True,39.529658999992535,1.0010273032220862,[0.092 0.009 0.037 0.052 0.048 0.027],
10,6,3.1000000000000014,0,True,[6606.516],15,0.1,0.3,False,28.25862540001981,0.09343376505171119,[0.092 0.009 0.037 0.053 0.049 0.027],
11,6,3.0000000000000013,0,True,[8775.445],15,0.1,0.3,True,52.73809630004689,1.4799709466480029,[0.096 0.068 0.058 0.025 0.06  0.058],
11,6,3.0000000000000013,0,True,[8794.473],15,0.1,0.3,False,35.091414500027895,0.12964558777489907,[0.096 0.07  0.058 0.025 0.06  0.059],
12,6,3.1000000000000014,0,True,[6717.332],15,0.1,0.3,True,70.02308399998583,1.9845147580734543,[0.064 0.054 0.092 0.051 0.014 0.021],
12,6,3.1000000000000014,0,True,[6803.477],15,0.1,0.3,False,73.67259179998655,0.30388693709266923,[0.065 0.056 0.095 0.053 0.015 0.021],
13,6,3.2000000000000015,0,True,[10403.68],15,0.1,0.3,True,47.05648219992872,1.1967976843734505,[0.042 0.047 0.01  0.06  0.041 0.099],
13,6,3.3000000000000016,0,True,[10670.98],15,0.1,0.3,False,74.24823949998245,0.2730754414153511,[0.038 0.044 0.009 0.058 0.038 0.097],
14,6,0,1,False,None,15,0.1,0.3,True,None,
14,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[1.848 1.858 1.772 1.682 1.55  1.803],
15,6,0,1,False,None,15,0.1,0.3,True,None,
15,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.06635427333946739,[0.047 0.036 0.037 1.795 1.947 1.351],
16,6,2.700000000000001,0,True,[6245.237],15,0.1,0.3,True,53.51966689992696,1.7078130851732567,[0.089 0.091 0.032 0.1   0.065 0.026],
16,6,2.800000000000001,0,True,[6319.995],15,0.1,0.3,False,58.4509737000335,0.26314808452609995,[0.08  0.085 0.027 0.097 0.059 0.024],
17,6,0,1,False,None,15,0.1,0.3,True,None,
17,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[1.214 1.58  1.909 1.692 1.577 1.619],
18,6,2.9000000000000012,0,True,[4607.103],15,0.1,0.3,True,54.467687199939974,1.6025564793280551,[0.051 0.024 0.097 0.048 0.039 0.024],
18,6,3.0000000000000013,0,True,[4647.397],15,0.1,0.3,False,92.81116010004189,0.3996734816684491,[0.046 0.022 0.091 0.045 0.035 0.022],
19,6,3.0000000000000013,0,True,[11591.569],15,0.1,0.3,True,44.531791800050996,1.2066682200025147,[0.039 0.024 0.091 0.092 0.071 0.089],
19,6,3.0000000000000013,0,True,[11965.616],15,0.1,0.3,False,84.54811760003213,0.3667184866667311,[0.039 0.024 0.099 0.1   0.074 0.095],
20,6,3.1000000000000014,0,True,[11149.392],15,0.1,0.3,True,48.22466740000527,1.2813753709647684,[0.085 0.063 0.097 0.026 0.06  0.028],
20,6,3.2000000000000015,0,True,[11448.533],15,0.1,0.3,False,30.38725810009055,0.10224399999970046,[0.078 0.06  0.097 0.024 0.056 0.025],
21,6,2.800000000000001,0,True,[9031.132],15,0.1,0.3,True,47.81528340000659,1.4337721857300494,[0.066 0.05  0.065 0.09  0.09  0.099],
21,6,2.9000000000000012,0,True,[9101.862],15,0.1,0.3,False,30.739002300077118,0.11731967068780427,[0.061 0.046 0.059 0.084 0.084 0.091],
22,6,3.2000000000000015,0,True,[14256.754],15,0.1,0.3,True,54.14111349999439,1.4167906781331112,[0.021 0.055 0.019 0.073 0.097 0.087],
22,6,3.3000000000000016,0,True,[14669.655],15,0.1,0.3,False,33.59117819997482,0.10970623737243428,[0.019 0.051 0.017 0.071 0.093 0.085],
23,6,3.2000000000000015,0,True,[13308.797],15,0.1,0.3,True,90.5853524999693,2.5149611874876427,[0.094 0.03  0.044 0.075 0.073 0.051],
23,6,3.5000000000000018,33,False,None,15,0.1,0.3,False,None,0.4583272833066682,[1.221 1.322 1.603 1.37  1.519 1.613],
24,6,2.9000000000000012,0,True,[12770.855],15,0.1,0.3,True,57.21518479997758,1.541874179299439,[0.08  0.093 0.069 0.069 0.097 0.095],
24,6,3.0000000000000013,0,True,[13015.409],15,0.1,0.3,False,63.79452650004532,0.23580074166659162,[0.072 0.088 0.065 0.065 0.093 0.09 ],
25,6,3.0000000000000013,0,True,[7802.027],15,0.1,0.3,True,60.5630193001125,1.5083143633479874,[0.08  0.027 0.034 0.092 0.031 0.062],
25,6,3.0000000000000013,0,True,[7869.984],15,0.1,0.3,False,58.295884900027886,0.21840004944695263,[0.08  0.027 0.034 0.096 0.032 0.064],
26,6,2.700000000000001,0,True,[8755.774],15,0.1,0.3,True,56.408738199970685,1.7624414148093719,[0.08  0.081 0.1   0.088 0.096 0.07 ],
26,6,2.800000000000001,0,True,[8910.205],15,0.1,0.3,False,54.68191469996236,0.2323247357174599,[0.075 0.073 0.099 0.083 0.092 0.063],
27,6,3.5000000000000018,0,False,[7276.688],15,0.1,0.3,True,100.65184589999262,2.562241617137832,[0.151 0.021 0.038 0.126 0.106 0.111],
27,6,3.5000000000000018,25,False,None,15,0.1,0.3,False,None,0.14097088833417123,[1.545 1.332 2.669 1.225 1.2   1.532],
28,6,3.1000000000000014,0,True,[8509.44],15,0.1,0.3,True,65.72776029992383,1.6265111774273757,[0.052 0.091 0.022 0.051 0.052 0.052],
28,6,3.1000000000000014,0,True,[8620.312],15,0.1,0.3,False,46.07574650004972,0.151420145691748,[0.052 0.097 0.022 0.051 0.054 0.052],
29,6,3.0000000000000013,0,True,[12181.425],15,0.1,0.3,True,55.89444760000333,1.40805065666403,[0.039 0.093 0.093 0.067 0.065 0.076],
29,6,3.0000000000000013,0,True,[12450.347],15,0.1,0.3,False,36.58577739994507,0.1370037672161642,[0.039 0.099 0.1   0.068 0.068 0.078],
30,6,0,1,False,None,15,0.1,0.3,True,None,
30,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.03720578285200255,[0.046 1.415 1.545 1.338 1.693 1.47 ],
31,6,2.800000000000001,0,True,[10283.543],15,0.1,0.3,True,57.08116349996999,1.7308421892812476,[0.092 0.095 0.069 0.093 0.079 0.075],
31,6,2.800000000000001,0,True,[10379.193],15,0.1,0.3,False,96.19090050004888,0.4290102011908034,[0.091 0.096 0.072 0.097 0.082 0.076],
32,6,3.2000000000000015,0,True,[10893.181],15,0.1,0.3,True,47.91469080001116,1.194569781247992,[0.099 0.02  0.051 0.08  0.043 0.025],
32,6,3.2000000000000015,0,True,[11104.309],15,0.1,0.3,False,74.22075119998772,0.28492500260169135,[0.099 0.02  0.054 0.09  0.044 0.025],
33,6,3.3000000000000016,0,True,[13519.892],15,0.1,0.3,True,50.716283299960196,1.2341059030308812,[0.095 0.067 0.029 0.037 0.038 0.064],
33,6,3.3000000000000016,0,True,[13770.883],15,0.1,0.3,False,30.090694200014696,0.09131664292642264,[0.095 0.073 0.029 0.037 0.038 0.069],
34,6,0,1,False,None,15,0.1,0.3,True,None,
34,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[1.853 1.25  0.934 1.487 1.276 1.903],
35,6,3.1000000000000014,0,True,[13577.861],15,0.1,0.3,True,51.672354500042275,1.308254270979594,[0.083 0.038 0.064 0.054 0.081 0.096],
35,6,3.5000000000000018,25,False,None,15,0.1,0.3,False,None,0.1443936968826165,[0.056 0.026 0.045 0.037 1.37  1.663],
36,6,0,1,False,None,15,0.1,0.3,True,None,
36,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.03845581999713821,[0.023 1.51  1.277 1.471 1.444 1.392],
37,6,3.2000000000000015,0,True,[10885.09],15,0.1,0.3,True,53.809918899904005,1.4010424749867525,[0.022 0.02  0.047 0.071 0.091 0.061],
37,6,3.2000000000000015,0,True,[11151.968],15,0.1,0.3,False,49.94480970001314,0.1903254468773715,[0.024 0.02  0.048 0.074 0.097 0.065],
38,6,3.1000000000000014,0,True,[13230.75],15,0.1,0.3,True,67.85951520001981,1.9129335354946013,[0.048 0.094 0.039 0.086 0.075 0.065],
38,6,3.5000000000000018,14,False,None,15,0.1,0.3,False,None,0.11114664545869334,[0.032 0.068 1.327 1.28  1.465 1.624],
39,6,1.9000000000000006,1,False,None,15,0.1,0.3,True,None,
39,6,3.3000000000000016,0,True,[8366.09],15,0.1,0.3,False,35.84651409997605,0.11860230353818453,[0.017 0.005 0.038 0.024 0.098 0.064],
40,6,0,1,False,None,15,0.1,0.3,True,None,
40,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,nan,[0.946 1.654 1.618 1.009 1.698 1.709],
41,6,2.800000000000001,0,True,[10629.828],15,0.1,0.3,True,53.139433500007726,1.610902599990368,[0.058 0.076 0.094 0.099 0.096 0.082],
41,6,2.9000000000000012,0,True,[10806.272],15,0.1,0.3,False,80.83455560007133,0.3627415396548786,[0.036 0.07  0.09  0.096 0.099 0.075],
42,6,2.800000000000001,0,True,[6154.816],15,0.1,0.3,True,68.90928569994867,2.1873612142849845,[0.094 0.077 0.087 0.06  0.086 0.037],
42,6,3.5000000000000018,28,False,None,15,0.1,0.3,False,None,0.21826519286038265,[0.582 1.565 1.316 1.389 1.525 1.559],
43,6,3.1000000000000014,0,True,[6964.173],15,0.1,0.3,True,82.89772250002716,2.393045854844874,[0.094 0.006 0.068 0.057 0.046 0.035],
43,6,3.1000000000000014,0,True,[7053.314],15,0.1,0.3,False,45.288255500025116,0.18012281558826887,[0.096 0.007 0.071 0.059 0.047 0.035],
44,6,2.400000000000001,0,True,[3760.824],15,0.1,0.3,True,29.1819401999237,0.9424442625022493,[0.07  0.098 0.07  0.067 0.036 0.093],
44,6,2.500000000000001,0,True,[3771.842],15,0.1,0.3,False,24.36790359998122,0.10249540667049586,[0.064 0.092 0.063 0.061 0.032 0.086],
45,6,2.800000000000001,0,True,[7915.496],15,0.1,0.3,True,44.60345459997188,1.3221429678503358,[0.078 0.034 0.059 0.07  0.09  0.093],
45,6,2.800000000000001,0,True,[7969.304],15,0.1,0.3,False,37.907824800000526,0.15457219523557883,[0.078 0.034 0.061 0.071 0.093 0.096],
46,6,3.2000000000000015,0,True,[16670.784],15,0.1,0.3,True,49.18922719999682,1.2630427250078355,[0.097 0.057 0.091 0.057 0.059 0.063],
46,6,3.2000000000000015,0,True,[16945.945],15,0.1,0.3,False,32.320873200078495,0.10734571249971243,[0.097 0.06  0.098 0.058 0.06  0.065],
47,6,2.600000000000001,0,True,[6013.308],15,0.1,0.3,True,40.8954359999625,1.2916855384604646,[0.09  0.089 0.068 0.059 0.092 0.064],
47,6,2.600000000000001,0,True,[6066.847],15,0.1,0.3,False,22.887924499926157,0.09165200063860258,[0.091 0.093 0.068 0.06  0.096 0.065],
48,6,0,1,False,None,15,0.1,0.3,True,None,
48,6,3.5000000000000018,35,False,None,15,0.1,0.3,False,None,0.05770437857302438,[0.069 0.039 1.329 1.049 1.493 1.67 ],
49,6,3.5000000000000018,0,False,[10123.806],15,0.1,0.3,True,94.68563309998717,2.426902288561022,[0.037 0.024 0.045 0.008 0.042 0.1  ],
49,6,3.5000000000000018,31,False,None,15,0.1,0.3,False,None,0.21757619301544848,[0.038 0.025 1.222 1.867 1.715 1.806],
0,7,3.2000000000000015,0,True,[15525.665],15,0.1,0.3,True,71.52794099994935,1.9086123906272405,[0.056 0.035 0.054 0.057 0.056 0.091 0.082],
0,7,3.2000000000000015,0,True,[15905.674],15,0.1,0.3,False,64.58283710002434,0.20806814954838565,[0.056 0.036 0.054 0.06  0.058 0.1   0.087],
1,7,3.0000000000000013,0,True,[8957.047],15,0.1,0.3,True,61.303036400000565,1.7138419866678305,[0.057 0.031 0.065 0.092 0.078 0.023 0.033],
1,7,3.0000000000000013,0,True,[9123.921],15,0.1,0.3,False,60.75709129997995,0.20652503476289677,[0.057 0.031 0.068 0.097 0.083 0.024 0.033],
2,7,3.1000000000000014,0,True,[11153.594],15,0.1,0.3,True,116.21824870002456,3.4305367838598846,[0.091 0.081 0.029 0.064 0.094 0.053 0.064],
